1.379396986163617007e-02,1.282209727459326376e-01,6.086045493315425658e-02
1.035688226134721945e-02,1.230178107762984474e-01,1.761750766424268477e-01
2.627144767928003905e-10,6.823917684092224711e-02,9.495493527784483467e-03
1.586595151567498025e-03,3.083708172199752795e-01,1.565150331770055470e-01
1.239868854993016016e-02,1.693362005735456755e-01,6.989542406945993547e-02
1.223045712857007555e-01,1.500998082851882354e-01,1.124736570981469119e-01
2.973905158804776919e-02,1.392144400441338026e-01,1.657992144935839865e-02
4.897548769587988654e-02,1.015724848902026661e-01,1.425121830213032514e-01
9.056033306729147081e-03,2.490393340724048610e-01,9.234922571973380734e-02
2.994896823973640376e-02,2.256576248147462438e-01,1.137226449586083293e-01
1.206658770189922986e-01,5.066514694221280202e-01,1.568739893566424848e-01
1.637734216356463435e-01,6.472387576853343427e-01,2.741442972816321988e-01
9.623196689463900074e-05,3.515002645212737808e-02,1.439647085994437761e-02
3.913131597843855225e-02,7.428183464542497116e-01,2.481523519185496740e-01
4.180316219744323325e-03,3.085492153439569618e-01,7.130404893048208903e-02
1.049435417054616210e-01,2.434979782171669549e-01,1.312052924945821264e-01
6.167557106856200264e-04,9.949429655168687270e-02,3.902745620050323411e-02
2.308469416040899794e-02,1.072291858171871837e-01,3.757769667257795237e-02
3.679658925250740842e-02,2.207115314085415225e-01,9.818083652580213150e-02
9.343086120207420419e-04,2.377267466679854335e-01,8.580368991615049123e-02
6.187361100299174077e-02,2.680902003668256262e-01,4.870144765480879240e-02
6.717000884113954020e-04,1.295318627126351430e-01,5.228471004103492359e-02
1.028043345226700989e-01,1.177499179281494557e-01,2.012590796946384653e-01
1.540934003425258880e-01,4.698421219112347003e-01,4.895219482411235917e-02
2.378166336092357204e-03,1.547786004386502989e-01,1.388305445059525023e-01
6.772866794517352516e-04,1.340193210929927214e-01,4.194518830906895229e-02
5.130261563761889928e-04,1.511543487920311013e-01,1.237617864453846236e-02
4.144669095127368787e-03,3.769304210291997137e-01,1.724413904079409865e-01
8.143652428174737558e-04,2.217009227537991012e-01,1.576371133935259850e-01
6.361390482580363270e-02,3.808723378093745171e-01,3.354362446498331818e-01
4.544628582289435195e-04,1.586516603402022274e-01,8.953012196488755597e-03
8.352721068509440759e-04,2.341578534514197896e-01,1.460121877011471593e-02
1.635070882846705867e-03,3.335326207822426198e-02,9.109748812311367627e-02
1.384324696080399628e-03,3.986606933877143710e-01,1.447849658593595989e-01
1.150460154305847898e-03,1.449486610366066963e-01,6.242779544351506615e-02
1.978258911684507549e-06,1.088358171514345885e-01,4.919324106830766374e-02
6.490477573018943458e-02,1.945604919075296091e-01,1.349524109555921003e-01
8.074434566625307346e-04,2.237997157523884117e-01,1.236030731077170444e-02
4.405070725615913008e-02,1.903361101112356901e-01,1.970477529969998365e-01
8.512450677728280795e-04,2.515875783286674050e-01,4.828527163119276933e-02
6.329562587050764069e-04,1.877514650244695715e-01,8.822062372964625809e-02
6.241514190975469903e-03,1.458229335415738570e-01,3.943670548692135291e-01
2.097178088049280603e-02,2.246392052292562336e-01,7.265931710647473285e-02
2.704388314001862875e-04,8.002196235525539658e-02,8.154987292288562103e-03
1.738599606551074345e-02,1.008672558692914889e-02,6.656492058859878047e-02
4.294967283165135319e-02,6.665794389721906299e-01,4.803013203372632489e-01
1.702290177600638763e-02,1.612447237239962583e-01,1.494222629548272799e-02
5.972510270805904409e-02,3.254822199545919781e-01,1.194958234892360693e-01
4.531345522492186877e-04,1.014550847940502709e-01,3.426344434656223431e-02
5.502098986512128642e-02,1.954951072173689297e-01,1.503728888072119185e-01
1.848472610456962850e-03,2.040635147587780696e-01,4.892452630210830655e-02
2.021562074040709686e-02,2.501108176968848129e-01,5.916346782860226056e-02
3.772605309356617115e-02,1.483064889876542503e-01,1.175558315452871795e-02
1.470843010566125989e-03,1.404844877389618829e-01,1.002914553234922485e-01
9.213950111486580996e-02,1.748569117638270332e-01,8.686614243052973028e-02
1.052583919416177349e-01,3.651732454023751129e-01,1.342187434825701520e-01
5.991452712819790583e-02,3.077642140221611977e-01,4.873619568937024304e-01
1.458054532738686778e-07,5.828121631051986357e-02,1.117623615227081400e-03
7.255333319701413658e-04,1.858916764557869139e-01,1.803845329909161549e-02
1.120470110299508605e-03,1.464336495626567813e-01,1.191483586608570733e-01
2.356314938262256062e-03,1.702518084914502183e-01,2.860799539905277411e-02
1.207292381781195807e-02,7.919220324891736759e-05,7.613246278754668599e-04
1.052429493035735193e-03,2.136656522506251987e-01,9.155774155805182501e-02
8.252564978203566493e-02,4.062671686265959536e-01,2.526662198623624289e-01
2.392513202707222675e-01,2.853932072581207291e-01,2.783233511814483530e-01
1.121649843561460871e-02,2.509603659090909322e-01,1.914970143251057966e-01
6.527584773618345774e-05,2.481448647727249879e-01,2.140712516603083398e-02
1.017039785102199917e-01,1.237034194485282790e-01,2.638953115284281559e-01
3.771364504740137413e-03,4.039884470038028197e-01,2.519371571802468401e-01
1.540157657440845984e-01,2.967867811350905494e-01,1.664853794573597501e-01
8.390810588082132752e-04,2.244312618866120268e-01,6.641224542952116339e-02
9.944353805546859645e-04,1.877563836485984239e-01,6.811999393933777791e-02
3.031091442768821254e-02,1.672252801920580054e-02,3.731288156731130679e-01
5.178445398041964243e-01,4.492523441995458500e-01,1.860489406649360189e-01
3.403262099981479299e-02,2.010599037476727413e-01,7.390823643076881166e-02
7.611816386119338307e-02,9.501265775833622751e-02,2.800887210307189124e-01
3.995868611037740881e-02,3.454947204568436375e-02,2.294859210068017075e-01
8.997354373707824177e-04,9.455024264407842216e-02,4.126333108715163345e-02
2.497462700373751388e-03,1.838553208303964626e-01,1.162106580084596302e-01
1.863955722336533768e-02,5.348605639857789695e-02,1.452635079783851091e-02
4.219386932817505848e-02,9.920600429130217723e-02,4.266291558535258849e-02
9.390159056300910467e-02,5.007824968537249316e-02,1.950485777069559390e-01
5.759135230759056256e-03,5.287925372809505753e-02,1.882877479653903285e-01
1.557764685243987618e-02,1.638391216648880377e-01,3.239532333280121801e-01
1.179796183004582222e-01,3.369341384876533563e-01,6.095999190932959166e-01
1.214155407023303178e-02,2.654266286570505229e-01,3.906458944017499602e-01
8.227289180951315173e-02,1.430500422844186437e-01,2.773899173264664508e-01
2.777408862515755028e-01,3.121504951960159535e-01,3.362505709819522681e-01
3.093445565013793787e-03,1.010203030442784061e-01,1.196149966686860938e-01
8.675759535181069848e-02,5.096369050593034800e-01,4.761016511414781216e-01
2.600531582829944052e-02,1.600307964294079566e-01,2.019577286929426785e-01
9.549617611752292748e-03,1.221703720843517610e-01,7.325144353941977216e-02
6.282761064314326856e-03,6.300862606012851141e-02,1.039667506556373952e-02
1.166736641344544856e-01,4.509293684434894089e-01,1.148060333872690242e-01
1.814863527970204254e-02,2.231109875577308999e-01,1.062526523870105030e-02
3.747223095403379861e-02,4.186776434700263672e-02,9.743787767672529299e-02
6.468068250998038754e-03,1.047217465666250846e-01,6.511881498243424216e-02
4.565871967636801624e-04,1.316674333739792924e-01,3.559927310642999054e-02
5.607017659667331124e-04,1.562739449018216986e-01,4.026081218875745410e-02
1.780314884415640925e-02,9.406834651079325205e-02,3.390689387171749725e-01
2.268262281684384554e-02,5.434532779165404115e-01,8.493541653891688581e-01
6.179645011267780735e-02,2.315808772766687618e-01,2.701676852753087110e-01
7.809602348368031161e-03,9.251748141460705566e-02,3.453577064571607402e-01
1.014718410404646248e-01,1.803526483223812926e-01,4.880087443845851913e-01
2.624575141490101404e-01,7.050653104300214080e-01,3.757279596545151645e-01
1.014653987119033957e-01,1.805290683376060967e-01,4.879136695372215948e-01
1.962181949813596865e-02,2.010228898342055481e-01,7.799064174393344206e-02
5.494586395962752084e-02,1.889572747879353087e-01,1.441564033353563146e-01
4.782841477274164170e-05,1.131817574396798837e-01,3.378535252515293963e-02
1.888141109076533911e-03,1.317979996870112802e-01,2.652903517747668971e-01
6.181519789427830300e-03,1.064869485866095089e-01,1.110088274190445395e-01
2.386193099554569878e-03,1.888782895657776795e-01,6.507651126295332933e-02
2.779270880163740420e-03,1.601885692387659543e-01,3.673462050175506644e-01
1.746160331376590477e-02,6.766213808909095351e-02,3.046743271546289988e-01
3.269281647420299031e-01,2.416042959551093774e-05,2.451027485736030284e-02
5.663722510893576256e-02,2.096912856362888877e-01,8.680067699951782290e-02
3.683374089133247820e-01,1.249044900139411121e-02,6.562749058576425321e-02
5.733004656432499208e-02,2.101047476439594497e-01,1.245511819537921672e-01
4.454856692194301970e-02,2.024803091508217134e-01,4.594783368748682484e-02
2.207090920395901601e-01,3.718729583813524045e-03,2.711386753388542181e-02
1.568711709968972634e-01,3.429098091174145879e-01,1.004804353727169142e+00
3.827657093942509522e-03,1.512011453074089962e-01,2.356936671240485170e-01
1.188740915099453788e-02,1.706647389488976374e-01,3.491178906082357258e-01
5.868546161384199933e-03,7.370082369241630349e-02,2.644475702772986492e-01
