chr,coor_s,coor_e,ids
7,37488295,37490055,id356
14,28353485,28364068,id358
6,5081710,5094201,id359
20,41354401,41355781,id360
11,64744206,64749007,id361
6,122864528,122865856,id362
8,93130622,93134061,id363
12,123286850,123288185,id364
11,91705334,91707127,id365
11,119091999,119106510,id366
7,38207771,38209588,id367
8,39811927,39816997,id368
11,26331427,26333659,id369
15,51677221,51679848,id370
4,177385892,177387038,id371
5,80842703,80855142,id372
2,10769485,10771266,id373
9,19177346,19179179,id374
9,2332473,2333585,id375
19,58300177,58302397,id376
9,101929166,101930954,id377
1,248438399,248439596,id378
17,74016403,74040412,id379
6,163574768,163601672,id380
6,138250144,138270652,id381
18,41737533,41750333,id382
13,61769062,61770378,id383
13,64967045,64968700,id384
5,19219216,19220362,id385
6,161465536,161468411,id386
13,22363323,22364687,id387
14,12886358,12888027,id389
20,26733436,26735842,id390
18,71622459,71624139,id391
9,60592204,60593257,id392
6,110851872,110853038,id393
11,62778385,62779843,id394
8,133548393,133550065,id395
6,26660095,26698551,id398
4,140791340,140792894,id399
8,136907794,136910134,id400
4,157052302,157053735,id401
14,61256989,61258744,id402
20,46080144,46081599,id403
10,30750333,30755053,id404
4,173298297,173299436,id405
5,41169884,41172712,id406
8,10433983,10440061,id407
10,106562819,106570470,id408
6,45453104,45454418,id409
6,139883282,139884709,id410
2,30817394,30818607,id411
21,17473828,17478762,id412
1,4047469,4049697,id413
5,20471927,20473226,id414
14,77385829,77387260,id415
2,66265443,66266602,id416
13,110388315,110390961,id417
7,5046394,5047418,id418
7,39375231,39376484,id419
13,98667481,98668993,id420
13,58355585,58357298,id421
13,10398468,10400342,id422
6,65904928,65906938,id423
18,24904895,24906307,id424
2,127776326,127778405,id425
12,9331853,9333779,id426
8,80273405,80274440,id427
12,57080023,57082067,id428
1,39293125,39295672,id429
1,222936982,222939340,id430
22,7189350,7191851,id431
5,162330298,162333037,id432
20,62846599,62860315,id433
7,49273927,49275152,id434
6,115592545,115593897,id435
1,74067716,74069597,id436
9,14829636,14832622,id437
4,124191677,124192700,id438
10,23882677,23883789,id439
15,72311003,72313856,id440
8,88986718,88988241,id441
5,81123777,81125479,id442
3,21097438,21098694,id443
16,71517289,71518766,id444
21,42182192,42184223,id445
1,159578782,159579907,id446
4,33232961,33234029,id447
4,51927859,51929526,id448
2,240420060,240421808,id449
1,39705389,39707785,id450
2,65731152,65735097,id451
2,38341098,38369748,id452
12,85389625,85394453,id453
6,76150943,76152589,id454
3,30405542,30474486,id455
5,11426305,11427789,id456
9,49853500,49857036,id457
11,8363870,8403596,id458
8,67841464,67844749,id459
10,61392773,61394017,id460
18,16212970,16214099,id461
22,7461691,7462774,id462
17,2457359,2461386,id463
10,4728384,4729476,id464
13,44153761,44154853,id465
1,168275645,168278178,id466
9,110565952,110582092,id467
12,65435348,65476341,id468
18,19603727,19606034,id469
11,114293094,114294424,id470
6,13621242,13622634,id471
22,44459046,44463457,id472
11,105152536,105154922,id473
16,41678480,41680257,id474
15,55212185,55213958,id475
4,128591720,128850078,id476
2,37597249,37598384,id477
2,101007643,101009012,id478
15,82369921,82371788,id479
4,137768738,137776663,id480
5,142160679,142236679,id481
20,17311831,17318026,id482
19,39303961,39310811,id483
6,48233179,48240641,id484
5,84989437,84996564,id485
13,90602577,90644869,id486
9,12379707,12387370,id487
2,179300865,179307975,id488
2,3253502,3255788,id489
8,59435090,59437547,id490
14,34304962,34306652,id491
7,21336510,21338749,id492
10,21999328,22001222,id493
6,151338782,151342489,id494
10,42379229,42380437,id495
21,26506672,26507832,id496
12,95494581,95495825,id497
4,144208386,144212145,id498
10,25826466,25835500,id499
3,178986346,178990043,id500
20,16441759,16466549,id501
7,117262724,117264626,id502
6,159358080,159359772,id503
14,8657822,8658834,id504
16,36206399,36209258,id505
21,4721926,4722947,id506
19,40740775,40793469,id507
11,33518112,33520352,id508
10,32822239,32823260,id509
7,19787378,19789094,id510
8,9677991,9830264,id511
4,56178479,56179843,id512
10,16190380,16193178,id513
20,49664409,49665636,id514
9,4428600,4429866,id515
7,131208770,131211378,id516
5,13351943,13355915,id517
10,32066109,32067903,id518
8,62220556,62247657,id519
14,16340607,16349092,id520
22,38040332,38050622,id521
15,93191574,93196688,id522
1,61315990,61317941,id523
17,82774541,82783586,id524
8,60169097,60191881,id525
11,20070254,20072232,id526
8,30185325,30205187,id527
8,91707104,91726311,id528
4,83662698,83664524,id529
12,100661057,100662269,id530
19,23063745,23064859,id531
8,47712656,47714830,id532
17,79374256,79377014,id533
1,106631395,106632508,id534
7,132599470,132600929,id535
9,49530330,49531501,id536
13,104786525,104823739,id537
2,105520480,105523105,id538
13,92727581,92729962,id539
6,63510918,63512468,id540
2,11854011,11855619,id541
12,89120880,89121927,id542
2,166309545,166313253,id543
20,11647020,11648401,id544
3,2052661,2059139,id545
12,6897339,6900373,id546
15,46738189,46739902,id547
1,86381759,86388031,id548
2,89990194,90107641,id549
2,61845792,61847816,id550
6,130707905,130710659,id551
20,37721670,37855563,id552
5,90252550,90362830,id553
3,153192193,153193242,id554
3,36200509,36201582,id555
16,61178831,61181528,id557
3,12247390,12249440,id558
1,204029063,204030931,id559
18,77176816,77178164,id560
4,105031224,105033140,id561
2,195965244,195967061,id562
4,162727573,162728946,id564
8,113144222,113146463,id565
4,77200995,77213461,id566
10,80492652,80495076,id567
8,13982069,13984481,id568
16,67334898,67353178,id569
13,15444374,15448116,id570
7,21915723,21916951,id571
16,20606773,20618245,id572
6,154400695,154402263,id573
3,13928873,13937983,id574
1,237975094,237978130,id575
5,69636421,69734749,id576
8,34920243,34979854,id577
10,1862938,1901564,id578
11,112689011,112715257,id579
13,37843411,37858060,id580
5,83168428,83170504,id581
7,158053859,158058779,id582
4,47794478,47809357,id583
15,62585880,62587183,id584
10,87116732,87118216,id585
12,40699741,40701674,id589
12,51239582,51241513,id590
13,15311940,15313130,id592
10,122989828,122991137,id593
4,103515128,103516216,id594
2,118955555,118956646,id595
4,75337832,75339047,id596
2,12203220,12204288,id597
11,56706507,56707779,id598
22,758005,790709,id599
1,86483905,86487045,id600
1,247952924,247954884,id601
6,41041267,41043312,id602
19,28251722,28253369,id603
11,130852222,130853591,id604
1,78402656,78404788,id605
11,120154059,120155360,id606
1,206579510,206580950,id607
9,132752865,132754094,id608
15,32025470,32028598,id609
5,173855702,173910259,id610
5,165539261,165556669,id611
8,132894569,132896084,id612
17,77279581,77280845,id613
13,63132835,63136011,id614
9,93441671,93443736,id615
6,97991963,97994007,id616
22,5360682,5362487,id617
1,137613050,137614968,id618
18,63477342,63478978,id619
2,72806792,72807841,id620
3,22705972,22709446,id621
14,83542552,83544150,id622
6,129282274,129283634,id623
12,67525179,67526407,id624
5,153838686,153843712,id625
6,61872114,61884144,id626
12,91095478,91098578,id627
1,121762495,121765495,id628
7,103696959,103698642,id629
17,64153370,64154872,id630
9,134603328,134604430,id631
9,47101926,47123430,id632
20,38885345,38887003,id633
9,86530898,86532831,id634
3,176239835,176242810,id635
19,31341824,31342849,id636
14,372864,375055,id637
7,5333445,5337242,id638
20,60106639,60107769,id639
16,5951445,5952446,id640
10,14917436,14918692,id641
1,57415194,57416479,id642
12,7741183,7745956,id643
8,33535487,33537005,id644
12,58500231,58501680,id645
7,2991754,2993186,id646
6,134722758,134725074,id647
8,114266059,114268374,id648
22,34258332,34259424,id649
16,14413646,14414703,id650
13,107261422,107264382,id651
3,140193124,140195010,id652
13,47550313,47551355,id653
2,182590993,182592339,id654
22,39746804,39747971,id655
14,80760407,80761646,id656
1,136882611,136883897,id657
17,30502618,30505308,id658
2,56782879,56784381,id659
16,74049512,74053966,id660
1,241096017,241097569,id661
8,34013462,34023989,id662
8,53887971,53892121,id663
7,76721497,76723904,id664
16,38868419,38869481,id665
5,168830276,168831782,id666
10,42297330,42298528,id667
12,13950973,13952460,id668
1,117475543,117483568,id669
7,13690355,13731411,id670
17,51255608,51263638,id671
2,233980179,233981375,id672
1,185322970,185329621,id673
2,61671627,61678613,id674
10,20229312,20235883,id675
2,119891103,119918981,id676
8,8396121,8398898,id677
12,13580616,13614751,id678
14,8761124,8763876,id679
10,57945514,57959075,id680
11,4986154,5000443,id681
5,168610783,168614320,id682
4,19559243,19560637,id683
2,38085102,38086949,id684
16,23300828,23303225,id685
8,9294728,9317520,id686
7,138989192,138990599,id687
10,131067207,131068464,id688
10,20762590,20764193,id689
14,103474676,103476146,id690
14,60724633,60725804,id691
2,225680631,225684001,id692
5,17842302,17844424,id693
10,53458032,53459104,id694
9,94608776,94611045,id695
10,103701527,103704128,id696
4,142404967,142408757,id697
6,33412251,33415118,id698
6,82162002,82164308,id699
8,116775604,116809854,id700
7,128276636,128355995,id701
4,162966494,163139411,id702
14,73468275,73498854,id703
4,115236892,115549803,id704
18,76849886,77116435,id705
6,42858214,42983867,id706
18,39424430,39458802,id707
2,86335402,86341425,id708
13,109409918,109412274,id709
9,105533462,105557089,id710
16,31476929,31488640,id711
16,34282912,34298133,id712
17,26676315,26700757,id713
22,43002592,43015316,id714
18,59193590,59551463,id715
4,15074651,15229964,id716
8,10330351,10348799,id717
13,24832969,25044709,id718
14,98271257,98384210,id719
15,37962222,37964459,id720
16,34726339,34908346,id721
6,115518972,115529655,id722
19,55849649,56273644,id724
2,105667377,105911851,id725
21,45181462,45288999,id726
9,57617244,57994100,id727
5,2054984,2058935,id728
4,60558034,60655608,id729
11,84499794,84521545,id730
5,147917536,147927007,id731
22,16171833,16178539,id732
7,139917678,140089679,id733
21,33644195,33698799,id734
21,31820202,32019946,id735
1,129946164,130019427,id736
1,243463589,243498615,id737
9,1396288,1460984,id738
7,89429245,89671830,id739
11,77212193,77291357,id740
1,179233559,179341923,id741
21,30663652,30697545,id742
5,108973530,108982723,id743
3,74950264,74951471,id744
6,84130046,84132731,id745
3,95173734,95176748,id746
4,47266744,47270006,id747
12,118905034,118929178,id748
13,228317,231979,id749
2,37161518,37162582,id750
2,145574249,145575732,id751
1,5075818,5077233,id752
13,70660234,70661541,id753
2,148494124,148495686,id754
8,132278098,132280967,id755
2,128145302,128186571,id756
8,34194657,34199413,id757
4,100334747,100344827,id758
12,79448090,79595753,id759
9,52353664,52355376,id760
10,99972548,99975627,id761
17,32414645,32491942,id762
2,153722552,153743443,id763
21,36844060,36845278,id764
14,49632187,49669313,id765
1,778020,783944,id766
1,32296423,32333537,id767
13,249191,252927,id768
11,112126188,112182709,id769
20,22432813,22434270,id770
12,11161860,11171595,id771
1,169568170,169572849,id772
6,132514777,132885095,id773
22,45719407,45721764,id774
6,137377291,137379091,id775
17,45372122,45420108,id776
19,45160608,45519013,id777
12,90707082,90711031,id778
2,130472039,130473061,id779
15,71307550,71308615,id780
3,167480515,167481586,id781
17,67339967,67606110,id782
20,23963288,24053362,id783
16,66732689,66895664,id784
6,116299704,116309267,id785
10,78486007,78488415,id786
1,95405847,95508555,id787
7,15431496,15437569,id788
13,76053547,76055988,id789
11,80895140,80896244,id790
16,62148450,62255112,id791
19,34403447,34405896,id792
19,9657141,9659837,id793
2,166949347,167141757,id794
17,20896510,20945408,id795
8,103244822,103264804,id796
11,34810124,34816139,id797
6,83320841,83322619,id798
1,141848504,141849729,id799
11,90622111,90625081,id800
12,48744774,48748340,id801
7,45388572,45392117,id802
10,32619437,32620755,id803
6,3155176,3156685,id804
3,18975541,18977738,id805
5,69711514,69717892,id806
4,13979136,13982530,id807
15,98510254,98512225,id808
2,82051971,82067047,id809
12,98252427,98315504,id810
3,179307976,179546112,id811
7,148947908,148988336,id812
7,40448817,40449946,id813
17,21202424,21203549,id814
6,6292227,6610937,id815
5,130230307,130459735,id816
5,11087691,11091693,id817
5,45043601,45401508,id818
11,18625203,19054339,id819
15,66274789,66390951,id820
15,27321603,27323056,id821
4,65237346,65238816,id822
16,14564203,14565640,id823
13,41920921,41922036,id824
13,86492085,86493114,id825
6,63383142,63384848,id826
19,32176039,32177970,id827
2,61741754,61743176,id828
7,49465282,49466658,id829
8,56527229,56528614,id830
9,21461295,21514943,id831
2,111721208,111728545,id832
9,70608973,70610680,id833
15,10213748,10215204,id834
8,91812901,91815553,id835
6,96621967,96623394,id836
9,104908500,104910006,id837
2,211801053,211803057,id838
6,3728453,3729581,id839
13,84053907,84055034,id840
20,52861415,52862659,id841
4,74597562,74603031,id842
7,89890717,89892045,id843
1,79426765,79429168,id844
17,54003126,54007145,id845
5,170368969,170372835,id846
1,215984737,216005981,id847
11,51018093,51027713,id848
13,89518874,89521125,id849
21,2912293,2914394,id850
10,55615051,55617217,id851
12,38415074,38417663,id852
2,202695591,202698169,id853
11,45523172,45525382,id854
2,123512345,123513670,id855
3,158132015,158133226,id856
10,86820363,86822379,id857
20,57712114,57713293,id858
10,27887897,27918457,id859
8,103218006,103225657,id860
7,134540310,134543043,id861
9,108394438,108396047,id862
3,100625320,100626497,id863
2,25596951,25601084,id864
9,36748968,36750281,id865
13,58154154,58156080,id866
6,9080209,9082026,id867
9,82275165,82276247,id868
6,110725537,110751733,id869
1,26219974,26223922,id870
1,41489467,41491117,id871
11,42377583,42378610,id872
7,9107294,9109484,id873
14,15371723,15373104,id874
15,95964935,95966730,id875
17,6283963,6285532,id876
5,116215875,116217508,id877
7,25006,28658,id878
1,129433406,129435138,id879
11,8727298,8728656,id880
4,2776102,2777831,id881
8,89003052,89004104,id882
11,16411513,16412557,id883
13,43072254,43073927,id884
4,91209057,91210733,id885
5,56623460,56625438,id886
4,58572575,58574097,id887
7,79848125,79850471,id888
21,16207991,16210369,id889
1,18268187,18270897,id890
7,66451287,66454047,id891
11,19474726,19477583,id892
1,158115798,158118254,id893
2,214545735,214546805,id895
6,31534715,31537680,id896
3,66711972,66713355,id897
12,65980992,65982713,id898
2,125143635,125148729,id899
4,175580098,175581498,id900
8,112304668,112306772,id901
1,8843567,8852587,id902
10,45457773,45460025,id903
9,25129349,25131975,id904
11,75347987,75349383,id905
13,37726549,37728333,id906
2,54489455,54491166,id907
17,53632689,53634725,id908
2,104840211,104842507,id909
11,55943961,55945371,id910
12,24269055,24270796,id911
22,40876235,40881634,id912
1,89828893,89831531,id913
10,75283460,75285083,id914
10,9327310,9329974,id915
1,97646514,97648633,id916
22,37627139,37628245,id917
10,1188252,1191495,id918
1,226444159,226445852,id919
17,72587351,72589096,id920
10,82499361,82501565,id921
12,51766020,51767048,id922
15,34111444,34112890,id923
13,103038133,103040024,id924
8,120492620,120495027,id925
22,12251797,12253683,id926
5,2469593,2470833,id927
5,3136411,3140144,id928
4,93221112,93222367,id929
2,104180858,104182184,id930
7,151799860,151801222,id931
1,200653909,200655203,id932
6,166833987,166835251,id933
9,2161294,2163136,id934
10,16255522,16256539,id935
19,24153072,24155101,id936
6,168929012,168930361,id937
11,90783647,90784783,id938
12,80409100,80411903,id939
13,29618868,29619941,id940
6,138056851,138059440,id941
9,93669014,93671743,id942
12,46151711,46152867,id943
16,68146529,68147899,id944
9,6310463,6311762,id945
11,27268093,27269392,id946
13,77795693,77797304,id947
6,89717207,89718292,id948
2,173603813,173605072,id949
1,80229434,80232119,id950
22,38305551,38307854,id951
2,266362,267502,id952
1,172753147,172754674,id953
12,97800513,97801946,id955
12,41517218,41519220,id956
7,2192658,2193982,id957
16,12763525,12764618,id958
2,132904059,132905152,id959
5,38705484,38706863,id960
9,73631553,73633168,id961
16,56027920,56029324,id962
4,159278316,159279383,id963
8,34720563,34721801,id964
15,3583134,3590920,id965
11,134165161,134174086,id966
2,120918219,120919382,id967
2,208062764,208064839,id968
3,67486870,67488265,id969
1,210201398,210202475,id970
15,39143593,39147233,id972
11,63279890,63282473,id973
14,52429584,52440064,id974
11,40602268,40604307,id975
10,37334849,37335989,id976
12,55790276,55796094,id977
2,42298101,42303391,id978
4,129532678,129534863,id979
13,61884697,61887219,id980
14,39667924,39676881,id981
10,55071678,55073673,id982
4,63719377,63727956,id983
9,128156907,128166214,id984
15,74822714,74826170,id985
14,17210551,17216722,id986
17,78192059,78213535,id987
2,86208177,86219583,id988
1,180456425,180458360,id990
10,117939391,117940561,id991
1,233508420,233509716,id992
8,100268724,100272029,id993
13,7554950,7557484,id994
6,42443007,42444124,id995
8,64018912,64020003,id996
6,162437450,162438520,id997
6,26639987,26641057,id998
12,66539305,66552588,id999
3,154127051,154139887,id1000
15,43068008,43069290,id1002
6,102599467,102600888,id1003
4,6968369,6969757,id1004
14,63290093,63292119,id1006
1,53534826,53536811,id1007
1,85036275,85042743,id1008
3,91375794,91383567,id1009
17,62854929,62909270,id1010
1,102873127,102936771,id1011
8,39236328,39281910,id1012
6,28537384,28588529,id1013
7,9310099,9315756,id1014
2,233500029,233501739,id1015
1,206332563,206333958,id1016
15,77770202,77772913,id1017
10,69677852,69679625,id1018
9,110905346,110907594,id1019
8,64197271,64198911,id1020
15,89769510,89770542,id1021
19,56651881,56653593,id1022
7,53339525,53344892,id1023
3,109195250,109197117,id1024
4,157187336,157199455,id1025
7,126236399,126238087,id1026
7,155839343,155848624,id1027
9,129595747,129601981,id1028
16,5727269,5728441,id1029
8,94662173,94663837,id1030
17,78530559,78538556,id1031
22,31445559,31450847,id1032
5,45728914,45736294,id1033
5,8387287,8396223,id1034
8,27576301,27577439,id1035
1,172105175,172106507,id1036
16,2656873,2688493,id1037
19,19167656,19168762,id1038
12,71917216,71925165,id1039
10,103997631,104030212,id1040
3,127986809,127988363,id1041
1,43205942,43211181,id1042
10,105328169,105330033,id1043
8,24113338,24114478,id1044
11,107049389,107050455,id1045
5,16668169,16669551,id1046
18,555595,557314,id1047
5,167929868,167939529,id1048
11,73455009,73456125,id1049
2,142858977,142860645,id1050
5,157296751,157298373,id1051
13,10694033,10697285,id1052
7,150098109,150105055,id1053
6,1305190,1308966,id1054
1,228162731,228164347,id1055
11,93174257,93179252,id1056
5,32195991,32200217,id1057
16,43634607,43636631,id1058
3,158270013,158271110,id1059
11,63134511,63141893,id1060
9,114219335,114222864,id1061
1,203361416,203385235,id1062
9,87289600,87291405,id1063
4,162474425,162476701,id1064
8,62573227,62579405,id1065
11,97884026,97885253,id1066
7,2846835,2847895,id1067
4,282294,283384,id1068
5,25478790,25484942,id1069
3,194640920,194642390,id1070
15,38131732,38132940,id1071
9,79413593,79415246,id1072
15,3359643,3362637,id1073
5,21648529,21650947,id1074
1,107043869,107044973,id1075
3,23459578,23460626,id1076
22,27528253,27530214,id1077
3,187311654,187313250,id1078
17,6759319,6761913,id1079
11,44217548,44218847,id1080
13,84635645,84636684,id1081
9,63120465,63121831,id1082
4,69964593,69965711,id1083
14,71279881,71302266,id1084
7,47728124,47729347,id1085
6,91463535,91490738,id1086
15,59025159,59047335,id1087
3,100123945,100126164,id1088
10,39195628,39197193,id1089
1,116631803,116634288,id1090
