chr,coor_s,coor_e,ids
5,58329411,58331192,id373
2,164059593,164061426,id374
9,57456015,57457127,id375
4,176986780,176989000,id376
12,63152097,63153885,id377
10,87317747,87318944,id378
9,44312255,44336264,id379
13,71183360,71210264,id380
11,68333274,68353782,id381
3,20836299,20849099,id382
11,79000271,79001587,id383
8,22573506,22575161,id384
11,42710333,42711479,id385
16,21028241,21031116,id386
10,58724347,58725711,id387
11,112350431,112352100,id389
14,22562686,22565092,id390
4,138676756,138678436,id391
10,49228449,49229502,id392
13,106292528,106293694,id393
12,107453488,107454946,id394
2,179092945,179094617,id395
7,89145802,89184258,id398
5,120426074,120427628,id399
9,92068276,92070616,id400
8,121427247,121428680,id401
11,68673363,68675118,id402
14,27083490,27084945,id403
8,142373861,142378581,id404
9,68716872,68718011,id405
14,37749074,37751902,id406
5,43364873,43370951,id407
3,171856894,171864545,id408
19,50312096,50313410,id409
6,148284253,148285680,id410
2,105539995,105541208,id411
7,73600661,73605595,id412
17,76795530,76797758,id413
2,68347429,68348728,id414
17,37674168,37675599,id415
5,84348889,84350048,id416
11,3574873,3577519,id417
6,36166658,36167682,id418
17,17149983,17151236,id419
16,44642460,44643972,id420
15,49104058,49105771,id421
1,108882771,108884645,id422
1,130557699,130559709,id423
12,24730409,24731821,id424
9,75511116,75513195,id425
21,42056083,42058009,id426
12,128820618,128821653,id427
13,41445508,41447552,id428
1,243319448,243321995,id429
10,94698631,94700989,id430
2,199882765,199885266,id431
14,106708417,106711156,id432
1,4862779,4876495,id433
17,33100765,33101990,id434
10,54530234,54531586,id435
1,15121903,15123784,id436
7,128080489,128083475,id437
4,156086949,156087972,id438
6,34539398,34540510,id439
17,31188860,31191713,id440
10,109955181,109956704,id441
1,240791234,240792936,id442
3,39530241,39531497,id443
1,245639923,245641400,id444
6,68767033,68769064,id445
12,71405912,71407037,id446
19,3377003,3378071,id447
22,43294905,43296572,id448
10,60642176,60643924,id449
11,3004466,3006862,id450
4,12731160,12735105,id451
13,19230245,19258895,id452
11,79754667,79759495,id453
18,29539684,29541330,id454
5,126744917,126813861,id455
2,198157992,198159476,id456
6,70029692,70033228,id457
1,237054771,237094497,id458
19,51647066,51650351,id459
8,109046812,109048056,id460
9,51850873,51852002,id461
8,120779043,120780126,id462
3,3878233,3882260,id463
18,11783278,11784370,id464
20,58160508,58161600,id465
2,194884185,194886718,id466
5,125634766,125650906,id467
9,64488569,64529562,id468
6,67847466,67849773,id469
17,34148793,34150123,id470
5,46399584,46400976,id471
8,60867312,60871723,id472
9,14785093,14787479,id473
9,33521211,33522988,id474
4,95852888,95854661,id475
11,59778219,60036577,id476
11,98595755,98596890,id477
2,128382765,128384134,id478
18,56430818,56432685,id479
11,27963864,27971789,id480
11,26537772,26613772,id481
6,155053373,155059568,id482
9,82934613,82941463,id483
20,36766670,36774132,id484
13,15109262,15116389,id485
11,39117087,39159379,id486
4,30754863,30762526,id487
17,26639636,26646746,id488
2,108921739,108924025,id489
17,44785294,44787751,id490
4,115895575,115897265,id491
5,142851866,142854105,id492
14,70979762,70981656,id493
19,10209679,10213386,id494
15,39250448,39251656,id495
1,217467078,217468238,id496
8,135172261,135173505,id497
6,163656680,163660439,id498
18,37762236,37771270,id499
12,67244741,67248438,id500
15,91855731,91880521,id501
20,19415933,19417835,id502
8,89967181,89968873,id503
12,76987669,76988681,id504
10,54384953,54387812,id505
18,72124850,72125871,id506
1,118678827,118731521,id507
13,63851983,63854223,id508
22,27157384,27158405,id509
18,20061419,20063135,id510
3,143494053,143646326,id511
20,28737361,28738725,id512
4,138509696,138512494,id513
5,65743365,65744592,id514
13,71863376,71864642,id515
16,83953779,83956387,id516
8,79044993,79048965,id517
14,63569446,63571240,id518
10,40838871,40865972,id519
1,197288681,197297166,id520
2,11101921,11112211,id521
8,105926975,105932089,id522
22,39622715,39624666,id523
11,25426912,25435957,id524
14,44726387,44749171,id525
4,65274022,65276000,id526
2,35745810,35765672,id527
16,35107177,35126384,id528
4,61770104,61771930,id529
8,80345328,80346540,id530
14,40041395,40042509,id531
20,29482250,29484424,id532
13,2274204,2276962,id533
2,157578106,157579219,id534
3,127273163,127274622,id535
13,72968492,72969663,id536
3,126526001,126563215,id537
3,191420039,191422664,id538
4,26283525,26285906,id539
4,32196289,32197839,id540
21,12870043,12871651,id541
11,21123397,21124444,id542
5,48823049,48826757,id543
20,49696301,49697682,id544
11,60276130,60282608,id545
17,29434886,29437920,id546
6,142946923,142948636,id547
17,12106992,12113264,id548
3,111183435,111300882,id549
9,88379831,88381855,id550
5,49050110,49052864,id551
7,126506266,126640159,id552
19,55241575,55351855,id553
12,24125240,24126289,id554
6,170782403,170783476,id555
17,20773005,20775702,id557
18,18966175,18968225,id558
1,156258474,156260342,id559
7,97707683,97709031,id560
14,41499777,41501693,id561
4,94405156,94406973,id562
7,125590363,125591736,id564
4,35903155,35905396,id565
19,16402185,16414651,id566
3,193341836,193344260,id567
17,73780015,73782427,id568
2,173523874,173542154,id569
12,64261153,64264895,id570
6,67461654,67462882,id571
6,146962594,146974066,id572
10,108067921,108069489,id573
4,132855623,132864733,id574
15,33203456,33206492,id575
2,53540655,53638983,id576
11,134969427,135029038,id577
8,103813182,103851808,id578
15,89039694,89065940,id579
13,28001636,28016285,id580
15,77826302,77828378,id581
7,103997303,104002223,id582
1,25955805,25970684,id583
12,124345804,124347107,id584
1,77333225,77334709,id585
14,76394850,76396783,id589
11,90159858,90161789,id590
18,30989766,30990956,id592
10,21310527,21311836,id593
16,60599689,60600777,id594
8,66959801,66960892,id595
20,25267469,25268684,id596
5,67693557,67694625,id597
6,115614593,115615865,id598
18,48960575,48993279,id599
9,54096668,54099808,id600
2,64017158,64019118,id601
2,63309232,63311277,id602
2,87066200,87067847,id603
5,131677771,131679140,id604
14,725566,727698,id605
20,44179743,44181044,id606
6,152725649,152727089,id607
1,192173198,192174427,id608
13,30359831,30362959,id609
8,36817458,36872015,id610
13,14255447,14272855,id611
6,121590111,121591626,id612
5,11807459,11808723,id613
7,39788991,39792167,id614
22,26420754,26422819,id615
4,76352147,76354191,id616
20,38457628,38459433,id617
20,38821778,38823696,id618
2,97178875,97180511,id619
4,33584011,33585060,id620
8,124240656,124244130,id621
2,230171478,230173076,id622
5,151858590,151859950,id623
3,193859594,193860822,id624
1,101044837,101049863,id625
16,85461639,85473669,id626
19,36238940,36242040,id627
2,32887186,32890186,id628
16,86319090,86320773,id629
6,67482273,67483775,id630
6,91806694,91807796,id631
1,226628033,226649537,id632
8,22292599,22294257,id633
1,17774746,17776679,id634
15,2099911,2102886,id635
13,43896320,43897345,id636
16,65452119,65454310,id637
14,54861312,54865109,id638
1,78486374,78487504,id639
5,110628676,110629677,id640
14,31787197,31788453,id641
7,69271697,69272982,id642
12,98144469,98149242,id643
13,25477506,25479024,id644
9,322423,323872,id645
21,6678987,6680419,id646
7,128434957,128437273,id647
4,8355565,8357880,id648
18,2777570,2778662,id649
5,71865721,71866778,id650
2,158325749,158328709,id651
9,66161025,66162911,id652
5,102096950,102097992,id653
5,109584120,109585466,id654
18,28317391,28318558,id655
6,90269970,90271209,id656
7,70146136,70147422,id657
19,12392592,12395282,id658
4,117134311,117135813,id659
14,59574699,59579153,id660
5,114202053,114203605,id661
3,149275968,149286495,id662
3,61564492,61568642,id663
14,103935448,103937855,id664
14,48811217,48812279,id665
12,97195886,97197392,id666
19,25083891,25085089,id667
11,6691643,6693130,id668
2,90064084,90072109,id669
5,130850296,130891352,id670
15,20601313,20609343,id671
13,92563136,92564332,id672
2,215955965,215962616,id673
1,178141709,178148695,id674
9,115687019,115693590,id675
2,11293320,11321198,id676
15,52407266,52410043,id677
10,118412643,118446778,id678
1,42153529,42156281,id679
2,139536435,139549996,id680
10,85081441,85095730,id681
4,75122202,75125739,id682
5,119540071,119541465,id683
22,3625297,3627144,id684
1,109863585,109865982,id685
13,87367726,87390518,id686
9,37760270,37761677,id687
22,15076570,15077827,id688
9,87191607,87193210,id689
3,18859910,18861380,id690
8,13631660,13632831,id691
4,141887587,141890957,id692
1,126721354,126723476,id693
14,55825748,55826820,id694
7,22920667,22922936,id695
12,941377,943978,id696
3,31396773,31400563,id697
13,49880787,49883654,id698
12,22705230,22707536,id699
4,151401311,151435561,id700
4,188869749,188949108,id701
2,61998855,62171772,id702
14,59226536,59257115,id703
12,67578429,67891340,id704
3,106490043,106756592,id705
2,91093764,91219417,id706
22,34513679,34548051,id707
16,8676885,8682908,id708
14,98722435,98724791,id709
2,198195556,198219183,id710
3,178510448,178522159,id711
8,22422228,22437449,id712
12,88203371,88227813,id713
9,65116577,65129301,id714
11,31100023,31457896,id715
2,107729386,107884699,id716
14,19193142,19211590,id717
2,176744143,176955883,id718
9,95995582,96108535,id719
22,44057841,44060078,id720
13,65239131,65421138,id721
7,75733429,75744112,id722
2,162233084,162657079,id724
5,173543951,173788425,id725
7,25301328,25408865,id726
7,82706308,83083164,id727
2,1876457,1880408,id728
1,159819772,159917346,id729
1,169840504,169862255,id730
10,58786014,58795485,id731
5,139175205,139181911,id732
7,138599433,138771434,id733
14,11943038,11997642,id734
16,55938140,56137884,id735
1,248726660,248799923,id736
8,38659927,38694953,id737
15,45776518,45841214,id738
2,138365039,138607624,id739
2,220527780,220606944,id740
9,27994902,28103266,id741
5,86668367,86702260,id742
5,84020082,84029275,id743
20,2928938,2930145,id744
20,2754631,2757316,id745
10,71216064,71219078,id746
2,34611734,34614996,id747
5,45370253,45394397,id748
6,100400856,100404518,id749
21,29642461,29643525,id750
12,64430628,64432111,id751
22,11167213,11168628,id752
20,11658047,11659354,id753
12,7978824,7980386,id754
5,135760210,135763079,id755
17,39785205,39826474,id756
9,79007914,79012670,id757
3,11562308,11572388,id758
19,48566906,48714569,id759
10,14223591,14225303,id760
1,163294293,163297372,id761
13,36282086,36359383,id762
15,88222052,88242943,id763
12,10326451,10327669,id764
4,41026619,41063745,id765
7,152063433,152069357,id766
2,94203518,94240632,id767
18,46568370,46572106,id768
17,1260757,1317278,id769
9,103929223,103930680,id770
8,127637551,127647286,id771
7,125585045,125589724,id772
12,29472819,29843137,id773
11,65637289,65639646,id774
12,62626723,62628523,id775
4,101646130,101694116,id776
1,111995895,112354300,id777
15,4035682,4039631,id778
17,51780159,51781181,id779
9,16563572,16564637,id780
11,55076148,55077219,id781
15,27582698,27848841,id782
1,128509818,128599892,id783
5,72841526,73004501,id784
18,14695798,14705361,id785
20,9727332,9729740,id786
1,247921582,248024290,id787
9,103742320,103748393,id788
11,9236030,9238471,id789
2,45946438,45947542,id790
5,27372457,27479119,id791
6,44898203,44900652,id792
10,108969936,108972632,id793
12,68562919,68755329,id794
16,85706920,85755818,id795
1,127759439,127779421,id796
1,210718021,210724036,id797
4,55157049,55158827,id798
5,47824319,47825544,id799
4,72810904,72813874,id800
13,77144720,77148286,id801
20,51077194,51080739,id802
4,162728262,162729580,id803
11,38824108,38825617,id804
13,51953366,51955563,id805
1,53040231,53046609,id806
1,77129556,77132950,id807
8,55333854,55335825,id808
6,101397474,101412550,id809
15,2587506,2650583,id810
5,39686017,39924153,id811
19,44273487,44313915,id812
2,41174062,41175191,id813
3,81529571,81530696,id814
18,37752170,38070880,id815
8,69068027,69297455,id816
5,85138703,85142705,id817
13,29788483,30146390,id818
6,97292321,97721457,id819
19,25533673,25649835,id820
20,30043558,30045011,id821
3,169085187,169086657,id822
21,1585139,1586576,id823
15,440295,441410,id824
16,36038408,36039437,id825
1,64285115,64286821,id826
8,117960201,117962132,id827
7,109780092,109781514,id828
11,121089164,121090540,id829
12,85060556,85061941,id830
6,60611571,60665219,id831
16,24364469,24371806,id832
4,77197176,77198883,id833
7,152437778,152439234,id834
14,93322368,93325020,id835
5,3526842,3528269,id836
7,138287410,138288916,id837
9,56737544,56739548,id838
3,37569717,37570845,id839
11,106201241,106202368,id840
7,136003931,136005175,id841
12,44736921,44742390,id842
2,174487777,174489105,id843
5,88128982,88131385,id844
1,67767603,67771622,id845
12,29920696,29924562,id846
12,121212494,121233738,id847
18,23155439,23165059,id848
16,34680465,34682716,id849
20,16724448,16726549,id850
3,181452112,181454278,id851
7,136794787,136797376,id852
22,21025040,21027618,id853
17,24277215,24279425,id854
1,98395932,98397257,id855
1,84484591,84485802,id856
13,66940818,66942834,id857
1,72731763,72732942,id858
2,165013865,165044425,id859
4,37387395,37395046,id860
6,108060599,108063332,id861
16,72291932,72293541,id862
14,97058395,97059572,id863
18,54410079,54414212,id864
15,88215244,88216557,id865
10,6056157,6058083,id866
4,157014634,157016451,id867
6,71853452,71854534,id868
3,135478894,135505090,id869
1,52953078,52957026,id870
1,62530405,62532055,id871
1,3034613,3035640,id872
2,186442524,186444714,id873
15,14486418,14487799,id874
9,133609000,133610795,id875
9,50658535,50660104,id876
7,83145486,83147119,id877
5,12185657,12189309,id878
11,96070595,96072327,id879
8,25880732,25882090,id880
5,60487161,60488890,id881
9,37111359,37112411,id882
12,51025312,51026356,id883
2,199523203,199524876,id884
1,176774225,176775901,id885
12,58651076,58653054,id886
12,46615283,46616805,id887
3,127888894,127891240,id888
2,229789529,229791907,id889
7,61724443,61727153,id890
5,88936357,88939117,id891
1,219469685,219472542,id892
4,121783890,121786346,id893
12,2469679,2470749,id895
16,41289077,41292042,id896
2,216877585,216878968,id897
6,8082761,8084482,id898
18,4794350,4799444,id899
1,155487878,155489278,id900
9,7854461,7856565,id901
9,54220868,54229888,id902
9,59222991,59225243,id903
18,3322314,3324940,id904
6,69483307,69484703,id905
16,86173408,86175192,id906
14,57942023,57943734,id907
3,137257976,137260012,id908
8,120621567,120623863,id909
4,174023339,174024749,id910
3,34310305,34312046,id911
2,217451126,217456525,id912
14,72410868,72413506,id913
3,134897679,134899302,id914
8,118530694,118533358,id915
3,18916379,18918498,id916
2,133398874,133399980,id917
2,144591874,144595117,id918
10,19477567,19479260,id919
6,105739530,105741275,id920
5,145535209,145537413,id921
17,41522235,41523263,id922
1,27947999,27949445,id923
3,101094563,101096454,id924
14,43116921,43119328,id925
17,13422562,13424448,id926
2,56422637,56423877,id927
11,1904734,1908467,id928
15,96764268,96765523,id929
5,173834511,173835837,id930
9,57640758,57642120,id931
1,68284898,68286192,id932
8,88492128,88493392,id933
10,49896018,49897860,id934
12,16299300,16300317,id935
13,80969985,80972014,id936
3,72404728,72406077,id937
9,115624004,115625140,id938
12,100246399,100249202,id939
9,50155191,50156264,id940
5,51981666,51984255,id941
1,167244777,167247506,id942
15,90366573,90367729,id943
19,11272175,11273545,id944
3,173684926,173686225,id945
2,25103169,25104468,id946
6,119271590,119273201,id947
11,60579239,60580324,id948
2,30213381,30214640,id949
16,63958043,63960728,id950
5,664089,666392,id951
1,174516653,174517793,id952
10,68879360,68880887,id953
12,104590932,104592365,id955
17,5105492,5107494,id956
8,133640525,133641849,id957
4,44901520,44902613,id958
9,39491677,39492770,id959
10,14807397,14808776,id960
12,63322727,63324342,id961
4,136691390,136692794,id962
4,169893082,169894149,id963
6,167664345,167665583,id964
2,214248182,214255968,id965
11,128360921,128369846,id966
5,114419331,114420494,id967
20,38096976,38099051,id968
7,72515809,72517204,id969
16,55925108,55926185,id970
10,46286985,46290625,id972
3,155181140,155183723,id973
1,118574256,118584736,id974
14,104976977,104979016,id975
5,154719677,154720817,id976
17,57266416,57272234,id977
3,32593612,32598902,id978
15,20110013,20112198,id979
2,68571583,68574105,id980
9,116035497,116044454,id981
4,157870818,157872813,id982
2,241787110,241795689,id983
16,12064976,12074283,id984
12,115285048,115288504,id985
15,69176211,69182382,id986
2,166340400,166361876,id987
2,96925054,96936460,id988
15,28185143,28187078,id990
1,81866034,81867204,id991
15,96819645,96820941,id992
22,33151174,33154479,id993
7,159318283,159320817,id994
6,5249079,5250196,id995
3,16262484,16263575,id996
9,64417463,64418533,id997
21,13413839,13414909,id998
8,67017164,67030447,id999
5,149959128,149971964,id1000
9,33601445,33602727,id1002
10,75216545,75217966,id1003
7,72980723,72982111,id1004
8,125646148,125648174,id1006
16,5133786,5135771,id1007
18,46168312,46174780,id1008
22,38909954,38917727,id1009
19,10878603,10932944,id1010
14,31325925,31389569,id1011
3,56014741,56060323,id1012
5,180818980,180870125,id1013
2,124080687,124086344,id1014
3,129040039,129041749,id1015
1,234881035,234882430,id1016
6,146756934,146759645,id1017
7,35871904,35873677,id1018
2,126270839,126273087,id1019
3,154993601,154995241,id1020
5,45116270,45117302,id1021
3,182045997,182047709,id1022
7,106812014,106817381,id1023
2,213441894,213443761,id1024
2,114938776,114950895,id1025
1,202911721,202913409,id1026
6,58859698,58868979,id1027
14,3473499,3479733,id1028
16,15149134,15150306,id1029
2,70877632,70879296,id1030
21,4967150,4975147,id1031
19,16745924,16751212,id1032
1,106185673,106193053,id1033
14,39439125,39448061,id1034
1,141205614,141206752,id1035
8,111591534,111592866,id1036
11,11821771,11853391,id1037
12,43725957,43727063,id1038
1,164525122,164533071,id1039
7,44983596,45016177,id1040
2,56453802,56455356,id1041
18,18556874,18562113,id1042
1,234328152,234330016,id1043
18,39331326,39332466,id1044
9,127557827,127558893,id1045
14,9490265,9491647,id1046
14,102161054,102162773,id1047
21,2613849,2623510,id1048
1,167549495,167550611,id1049
13,16342278,16343946,id1050
3,47211345,47212967,id1051
11,105098421,105101673,id1052
5,162129977,162136923,id1053
7,64748640,64752416,id1054
17,40727859,40729475,id1055
7,39645836,39650831,id1056
21,30427433,30431659,id1057
2,35531452,35533476,id1058
8,93095849,93096946,id1059
3,123772105,123779487,id1060
11,21640578,21644107,id1061
19,36709021,36732840,id1062
7,71252349,71254154,id1063
11,114604971,114607247,id1064
2,182184626,182190804,id1065
19,27650180,27651407,id1066
9,56877841,56878901,id1067
7,121238403,121239493,id1068
15,41759609,41765761,id1069
20,27836956,27838426,id1070
2,130237158,130238366,id1071
7,78095730,78097383,id1072
9,79299980,79302974,id1073
22,33645235,33647653,id1074
10,94715615,94716719,id1075
5,86619407,86620455,id1076
9,36909943,36911904,id1077
3,25434250,25435846,id1078
16,8215964,8218558,id1079
19,14179396,14180695,id1080
5,62328812,62329851,id1081
6,10007872,10009238,id1082
10,126094296,126095414,id1083
9,97871073,97893458,id1084
13,3440833,3442056,id1085
4,179682960,179710163,id1086
21,43844639,43866815,id1087
4,188756382,188758601,id1088
6,85476008,85477573,id1089
7,128481118,128483603,id1090
