chr,coor_s,coor_e,ids
6,82264705,82267245,id122
3,43244853,43246095,id123
7,142440457,142443493,id124
9,65430271,65431386,id125
3,50067147,50068160,id126
2,119235435,119237950,id127
1,127770877,127772216,id128
5,176044831,176046249,id129
5,33043279,33045167,id130
9,123608250,123611641,id131
13,58726790,58728330,id132
11,39388992,39390094,id133
3,140609374,140610647,id134
7,114902588,114904981,id135
17,53924192,53926419,id136
13,27169368,27170614,id137
20,39618284,39624876,id138
1,179519937,179521929,id139
18,44839796,44856138,id140
22,14710680,14712124,id142
1,194912999,194929329,id143
5,156365677,156367691,id144
22,12290141,12296305,id145
5,16464581,16467541,id146
7,41614509,41616066,id147
6,77857786,77859214,id148
6,64349336,64352058,id149
11,69278235,69280154,id150
9,6998005,6999131,id151
5,167258741,167260400,id152
2,29181725,29187735,id153
16,63421249,63422609,id154
2,6586955,6591334,id155
14,36519914,36521747,id156
8,127793590,127796552,id157
1,234771559,234772944,id158
2,202606726,202607861,id159
1,139458702,139520842,id160
14,75608114,75636738,id161
1,198800291,198801786,id162
8,15841350,15897041,id163
10,126268547,126298140,id164
20,56026769,56028838,id165
9,20710999,20715199,id166
2,99463591,99464670,id167
1,58781337,58783403,id168
11,62114020,62115631,id169
1,144678773,144680278,id170
4,8996376,8997921,id171
1,108169133,108170457,id172
3,2115835,2117327,id173
12,8565375,8566572,id174
3,52786899,52788304,id175
2,43248845,43250100,id176
1,226431959,226433492,id177
7,39531025,39532057,id178
20,20033761,20035592,id179
20,34827467,34829903,id180
6,88853661,88854926,id181
5,65047761,65048838,id182
4,154313208,154318234,id183
11,96542423,96544548,id184
5,11814969,11817101,id185
6,125904420,125906072,id186
11,99986874,99990632,id187
1,147828780,147830089,id188
5,175806598,175809697,id189
17,35054981,35056733,id190
1,48305009,48307059,id191
3,59323817,59326007,id192
12,85817592,85818844,id193
10,46686383,46687877,id194
15,93909012,93910089,id195
2,83117855,83118969,id196
12,256092,257829,id197
8,66524258,66525558,id198
21,18505282,18506814,id199
11,134949188,134950391,id200
5,97966446,97967659,id201
9,24980933,24983100,id202
7,127942446,127944312,id203
3,83331202,83332327,id204
9,28627954,28628995,id205
2,10956368,10958553,id206
6,2738560,2741688,id207
16,48273630,48276593,id208
18,67473369,67475954,id209
7,3042653,3043871,id210
7,16451791,16453698,id211
6,65725911,65728349,id212
7,16108421,16112564,id213
15,56728286,56729661,id214
1,108103351,108152642,id215
19,20052329,20359900,id216
7,110663870,110665691,id217
10,120255416,120284867,id218
9,110720120,110726275,id219
1,105368732,105370759,id220
12,17349108,17392907,id221
16,35000503,35028730,id222
2,20140518,20146612,id223
2,66064046,66067588,id224
1,121257044,121291187,id225
18,1480720,1482556,id226
7,149254905,149293032,id227
3,112050253,112061093,id228
1,47231691,47232804,id229
17,5602510,5620363,id230
20,33937978,33939877,id231
2,156684482,156688069,id232
18,53263143,53264930,id233
12,95023993,95025813,id234
13,38227862,38229000,id235
1,226707129,226708268,id236
4,120945686,120947660,id237
6,86942358,86949476,id238
1,59094911,59098264,id239
14,75051905,75055660,id240
4,125017097,125018858,id241
4,4784288,4785439,id242
10,18298109,18300099,id243
11,34491811,34494437,id244
18,16028178,16030212,id245
11,50269547,50271530,id246
21,45259172,45260221,id247
7,102694760,102696635,id248
3,122830960,122833042,id249
2,228221485,228223890,id250
19,49781047,49786981,id251
1,227900069,227908933,id252
13,53874036,53952144,id253
2,32573228,32679671,id254
9,2792973,2795446,id255
4,4955082,4956356,id256
4,32189060,32190159,id257
3,46195143,46196238,id258
8,81798264,81799564,id259
6,114890063,114987712,id260
9,76310614,76336001,id261
6,22016350,22105288,id262
6,35248075,35249730,id263
8,9307043,9311280,id265
3,105798696,105800741,id266
5,68110655,68112144,id267
21,46217951,46219755,id268
11,76651077,76652157,id269
7,25785843,25787473,id270
5,97301551,97303020,id271
20,24152821,24154118,id272
13,94508145,94509801,id273
8,63300556,63302178,id274
5,57123746,57126059,id275
4,118065549,118066763,id276
11,128590073,128663077,id277
21,11398205,11400210,id278
6,95706337,95707973,id279
7,2306379,2308575,id280
14,22883115,22884694,id281
5,75627587,75629364,id282
4,51684087,51685565,id283
2,190934719,190966998,id284
6,122688741,122714599,id285
9,49672496,49674387,id286
1,234935554,234962200,id287
7,114178445,114722294,id288
13,83326573,83749229,id289
3,126357534,126806628,id290
12,94673965,94684846,id291
11,87317032,87379453,id292
9,124004061,124011117,id293
4,167233276,167247987,id294
8,97090703,97152273,id295
5,59699398,59707354,id296
1,146109687,146230510,id297
20,59575682,59580997,id298
17,32047421,32121307,id299
6,54148181,54267260,id300
13,53591027,53863938,id301
7,40088748,40090360,id302
21,24161787,24166484,id303
5,17766357,17811082,id304
15,91584506,91602163,id305
12,31738368,31743308,id306
4,120424756,120435760,id307
4,176431554,176788134,id308
17,11804236,11916898,id309
1,129089168,129155216,id310
12,49718832,50549181,id311
4,15802753,16771594,id312
19,45886076,45960803,id313
1,2290618,2293148,id314
11,21184365,21271223,id315
11,41160065,41174511,id316
9,5587341,5591168,id317
3,48353610,48358823,id318
12,43195702,44047894,id319
4,126908398,127059847,id320
2,214625925,214634669,id321
8,72420787,72422334,id322
9,92058851,92060500,id323
1,91367068,91371729,id324
5,64418570,64419751,id325
11,132437422,132440247,id326
4,163965532,164054809,id327
9,107144697,107428077,id328
17,50041669,50094171,id329
8,58061719,58101526,id330
10,37432639,37469563,id331
2,86373070,87302669,id332
6,67339961,67816929,id333
3,138009747,138035833,id334
1,180186181,180188701,id335
7,142121313,142122885,id336
10,52792834,52794503,id337
18,16187161,16188208,id338
6,123780193,123784487,id339
12,457658,462473,id341
5,166455544,166461337,id342
22,9533071,9534307,id343
3,89954035,89955276,id344
1,29404503,29405590,id345
2,152414522,152415596,id346
7,55230191,55231942,id347
5,42863621,42865162,id348
14,101472165,101498413,id349
4,70961882,70985654,id350
4,183103234,183104594,id351
18,64063048,64066503,id352
8,109102875,109106104,id353
2,115989743,115990788,id354
17,19740943,19742550,id355
5,163719759,163721519,id356
8,35659378,35669961,id358
6,167793352,167805843,id359
2,61174011,61175391,id360
8,113726456,113731257,id361
11,83444032,83445360,id362
9,15303523,15306962,id363
5,13504766,13506101,id364
1,124344112,124345905,id365
3,104248068,104262579,id366
19,55814505,55816322,id367
2,165518701,165523771,id368
7,39199799,39202031,id369
2,135198887,135201514,id370
18,12695021,12696167,id371
20,17339879,17352318,id372
15,26755395,26757176,id373
22,46881698,46883531,id374
18,34806197,34807309,id375
3,28943619,28945839,id376
14,95828144,95829932,id377
2,219082714,219083911,id378
16,63706077,63730086,id379
5,99521084,99547988,id380
1,180934022,180954530,id381
3,11438062,11450862,id382
10,90484629,90485945,id383
12,52120902,52122557,id384
1,19368160,19369306,id385
13,37156820,37159695,id386
5,75385323,75386687,id387
21,27234974,27236643,id389
1,29883410,29885816,id390
2,72957451,72959131,id391
2,100437011,100438064,id392
8,28583387,28584553,id393
1,19253418,19254876,id394
4,34507206,34508878,id395
7,97911391,97949847,id398
14,9715240,9716794,id399
1,239079247,239081587,id400
14,80966523,80967956,id401
6,120436215,120437970,id402
7,76979556,76981011,id403
1,14044425,14049145,id404
16,15715386,15716525,id405
9,104921913,104924741,id406
11,114240104,114246182,id407
6,152631224,152638875,id408
2,100443154,100444468,id409
15,49517894,49519321,id410
13,17982558,17983771,id411
3,68837551,68842485,id412
5,167953550,167955778,id413
8,1531652,1532951,id414
19,53071850,53073281,id415
4,3381217,3382376,id416
20,39600022,39602668,id417
5,1353783,1354807,id418
17,16044238,16045491,id419
11,100550715,100552227,id420
14,63293220,63294933,id421
12,126006681,126008555,id422
2,215791496,215793506,id423
21,15020997,15022409,id424
9,18663370,18665449,id425
1,6766174,6768100,id426
11,72200796,72201831,id427
22,25106819,25108863,id428
2,124749820,124752367,id429
1,178043855,178046213,id430
13,15042900,15045401,id431
1,90508342,90511081,id432
22,45055106,45068822,id433
12,25389851,25391076,id434
2,206019593,206020945,id435
15,23793833,23795714,id436
5,44840843,44843829,id437
6,28651941,28652964,id438
3,126050517,126051629,id439
16,77764531,77767384,id440
11,76978882,76980405,id441
20,23893753,23895455,id442
7,46134046,46135302,id443
7,71759625,71761102,id444
6,95510050,95512081,id445
1,83342933,83344058,id446
3,89585434,89586502,id447
17,72281631,72283298,id448
14,83605729,83607477,id449
4,126698521,126700917,id450
2,153331812,153335757,id451
1,3223988,3252638,id452
20,48692636,48697464,id453
13,26848144,26849790,id454
10,130891010,130959954,id455
12,81847380,81848864,id456
1,139400894,139404430,id457
2,205221418,205261144,id458
8,26948304,26951589,id459
11,89901610,89902854,id460
8,72699160,72700289,id461
19,47024111,47025194,id462
16,3755415,3759442,id463
21,33305270,33306362,id464
14,56667678,56668770,id465
9,114724418,114726951,id466
2,201553726,201569866,id467
10,125626248,125667241,id468
1,93584145,93586452,id469
16,75177304,75178634,id470
11,26689374,26690766,id471
22,24159629,24164040,id472
7,54993198,54995584,id473
13,93627605,93629382,id474
12,45039131,45040904,id475
12,61173174,61431532,id476
4,189833048,189834183,id477
16,88723771,88725140,id478
9,119128908,119130775,id479
3,124409508,124417433,id480
2,37000790,37076790,id481
7,156112206,156118401,id482
6,17497211,17504061,id483
10,75052422,75059884,id484
9,31845987,31853114,id485
13,18244948,18287240,id486
7,143461482,143469145,id487
14,55448910,55456020,id488
11,113625268,113627554,id489
12,95465585,95468042,id490
12,118930519,118932209,id491
3,175601412,175603651,id492
7,51135501,51137395,id493
2,213142988,213146695,id494
11,86786470,86787678,id495
17,69558628,69559788,id496
3,72190198,72191442,id497
5,170544911,170548670,id498
1,116853840,116862874,id499
13,15823814,15827511,id500
8,15141613,15166403,id501
8,60655489,60657391,id502
2,44437138,44438830,id503
3,35417507,35418519,id504
3,171794339,171797198,id505
1,89717927,89718948,id506
1,155942769,155995463,id507
5,138054422,138056662,id508
10,60696129,60697150,id509
12,7869836,7871552,id510
2,133794028,133946301,id511
17,21713429,21714793,id512
4,119552194,119554992,id513
6,94532679,94533906,id514
15,75068307,75069573,id515
8,75756800,75759408,id516
22,8035977,8039949,id517
2,184718107,184719901,id518
5,34902126,34929227,id519
2,71522264,71530749,id520
15,38658197,38668487,id521
15,6356733,6361847,id522
8,63314220,63316171,id523
4,136058427,136067472,id524
5,95095746,95118530,id525
1,94175378,94177356,id526
9,137290914,137310776,id527
11,71278300,71297507,id528
4,142320218,142322044,id529
2,63350048,63351260,id530
9,40784616,40785730,id531
12,47229645,47231819,id532
15,19513815,19516573,id533
5,116131335,116132448,id534
10,101680354,101681813,id535
10,67373085,67374256,id536
7,12647952,12685166,id537
15,14056507,14059132,id538
8,58162986,58165367,id539
14,53328173,53329723,id540
14,48782661,48784269,id541
10,62620760,62621807,id542
4,30681747,30685455,id543
1,624203,625584,id544
8,40845339,40851817,id545
3,8163231,8166265,id546
9,61184573,61186286,id547
18,9609950,9616222,id548
2,139185843,139303290,id549
11,30854536,30856560,id550
22,28919950,28922704,id551
17,42841497,42975390,id552
2,235900506,236010786,id553
3,181707657,181708706,id554
10,4236684,4237757,id555
13,41924842,41927539,id557
15,5698165,5700215,id558
5,159822862,159824730,id559
5,77749578,77750926,id560
3,122367705,122369621,id561
6,169657209,169659026,id562
2,98527192,98528565,id564
8,57180418,57182659,id565
8,14870842,14883308,id566
5,6023940,6026364,id567
1,189708984,189711396,id568
19,52019275,52037555,id569
8,90785297,90789039,id570
2,194238487,194239715,id571
12,102583247,102594719,id572
1,219096169,219097737,id573
1,90128423,90137533,id574
6,89195230,89198266,id575
10,74488623,74586951,id576
9,16831973,16891584,id577
4,50773954,50812580,id578
3,147185174,147211420,id579
5,55909613,55924262,id580
9,15319084,15321160,id581
12,57302435,57307355,id582
8,7875594,7890473,id583
1,67576912,67578215,id584
3,132660161,132661645,id585
5,97699551,97701484,id589
22,9315639,9317570,id590
14,86437470,86438660,id592
19,38235447,38236756,id593
22,22976373,22977461,id594
6,139462722,139463813,id595
2,139893155,139894370,id596
4,160446508,160447576,id597
11,79129525,79130797,id598
13,49712878,49745582,id599
9,92741048,92744188,id600
6,105249127,105251087,id601
13,79492733,79494778,id602
3,61645739,61647386,id603
13,68090776,68092145,id604
3,158384933,158387065,id605
9,101176737,101178038,id606
6,156277124,156278564,id607
14,41246459,41247688,id608
3,29249466,29252594,id609
8,3200992,3255549,id610
15,10170240,10187648,id611
19,49132797,49134312,id612
7,90377434,90378698,id613
17,15172082,15175258,id614
13,57144322,57146387,id615
4,70279163,70281207,id616
18,14595053,14596858,id617
2,180039001,180040919,id618
4,144865626,144867262,id619
4,1684387,1685436,id620
22,1460221,1463695,id621
4,143434042,143435640,id622
16,82090665,82092025,id623
6,52756549,52757777,id624
20,42892416,42897442,id625
7,74275995,74288025,id626
7,138143861,138146961,id627
16,63274199,63277199,id628
3,99723775,99725458,id629
5,61008209,61009711,id630
12,12183707,12184809,id631
2,27093973,27115477,id632
6,105256639,105258297,id633
9,4173913,4175846,id634
4,180940699,180943674,id635
11,7642645,7643670,id636
3,117768467,117770658,id637
13,95504247,95508044,id638
8,124418625,124419755,id639
14,82528834,82529835,id640
2,51619465,51620721,id641
10,63646512,63647797,id642
17,55221033,55225806,id643
15,33371964,33373482,id644
8,24340728,24342177,id645
6,88465138,88466570,id646
11,74216248,74218564,id647
12,40297512,40299827,id648
9,80987365,80988457,id649
13,19319845,19320902,id650
14,8723466,8726426,id651
5,44711713,44713599,id652
10,63944315,63945357,id653
3,194395249,194396595,id654
1,45833796,45834963,id655
9,16194615,16195854,id656
21,28162078,28163364,id657
19,47869024,47871714,id658
6,55175118,55176620,id659
4,134111850,134116304,id660
6,77437387,77438939,id661
4,53267351,53277878,id662
2,234143869,234148019,id663
3,190534437,190536844,id664
20,7817030,7818092,id665
3,132506010,132507516,id666
13,94298259,94299457,id667
12,68158294,68159781,id668
7,128796555,128804580,id669
9,85101234,85142290,id670
7,53940364,53948394,id671
5,115880458,115881654,id672
8,1378905,1385556,id673
2,151256962,151263948,id674
7,67965516,67972087,id675
11,86890477,86918355,id676
16,48126285,48129062,id677
13,44694777,44728912,id678
2,117788311,117791063,id679
1,99319783,99333344,id680
6,50446786,50461075,id681
2,182829541,182833078,id682
1,66195338,66196732,id683
11,132377340,132379187,id684
10,106750325,106752722,id685
6,46912505,46935297,id686
3,107239102,107240509,id687
2,211839595,211840852,id688
13,24812953,24814556,id689
3,21293931,21295401,id690
13,78970873,78972044,id691
14,76154013,76157383,id692
16,90152568,90154690,id693
3,169238344,169239416,id694
1,53571871,53574140,id695
4,127128874,127131475,id696
6,169488032,169491822,id697
1,185288277,185291144,id698
2,141077821,141080127,id699
12,36719007,36753257,id700
1,46611382,46690741,id701
7,56253753,56426670,id702
2,125425177,125455756,id703
21,12770377,13083288,id704
20,4897913,5164462,id705
3,105855837,105981490,id706
19,39169525,39203897,id707
7,84131392,84137415,id708
3,133841830,133844186,id709
3,34677295,34700922,id710
5,25169840,25181551,id711
2,135364714,135379935,id712
6,105307746,105332188,id713
7,119671321,119684045,id714
11,57464387,57822260,id715
3,197093832,197249145,id716
12,67691783,67710231,id717
18,57717936,57929676,id718
1,210327112,210440065,id719
17,33656872,33659109,id720
2,150984879,151166886,id721
7,154775888,154786571,id722
2,81450412,81874407,id724
2,148596851,148841325,id725
5,170461392,170568929,id726
22,4448971,4825827,id727
2,138877270,138881221,id728
1,62168173,62265747,id729
3,59220853,59242604,id730
17,48877242,48886713,id731
14,57494037,57500743,id732
7,145027577,145199578,id733
10,43004800,43059404,id734
3,125125662,125325406,id735
18,24209608,24282871,id736
4,19180191,19215217,id737
7,123249205,123313901,id738
10,24831859,25074444,id739
17,36434597,36513761,id740
9,85515297,85623661,id741
21,305340,339233,id742
12,119146589,119155782,id743
9,101974914,101976121,id744
2,29188694,29191379,id745
12,67583363,67586377,id746
2,234655048,234658310,id747
18,11900250,11924394,id748
12,27242279,27245941,id749
9,136983409,136984473,id750
8,135910191,135911674,id751
4,140726403,140727818,id752
12,27532363,27533670,id753
10,33014669,33016231,id754
4,21267176,21270045,id755
14,14059987,14101256,id756
9,97952749,97957505,id757
8,63446987,63457067,id758
6,126763921,126911584,id759
16,976909,978621,id760
3,17821628,17824707,id761
6,90649501,90726798,id762
12,66625341,66646232,id763
18,4101377,4102595,id764
15,46891981,46929107,id765
12,64690766,64696690,id766
6,14341977,14379091,id767
2,1753920,1757656,id768
2,17501787,17558308,id769
3,114041647,114043104,id770
5,72261017,72270752,id771
6,69581733,69586412,id772
13,19523722,19894040,id773
14,30770436,30772793,id774
14,53337026,53338826,id775
2,128016131,128064117,id776
3,74357603,74716008,id777
2,17338648,17342597,id778
5,74629910,74630932,id779
18,39310246,39311311,id780
11,130487473,130488544,id781
18,39407558,39673701,id782
11,1403280,1493354,id783
1,182110430,182273405,id784
15,93624931,93634494,id785
14,67235772,67238180,id786
2,153213321,153316029,id787
5,121566298,121572371,id788
5,153642176,153644617,id789
10,109847293,109848397,id790
5,74292469,74399131,id791
4,106844060,106846509,id792
15,74539763,74542459,id793
22,23162691,23355101,id794
20,5112003,5160901,id795
8,80615029,80635011,id796
2,15584570,15590585,id797
5,60433999,60435777,id798
10,49258411,49259636,id799
16,32085724,32088694,id800
3,114018346,114021912,id801
10,21102505,21106050,id802
20,4218511,4219829,id803
2,206770540,206772049,id804
2,230934739,230936936,id805
1,234931005,234937383,id806
3,183997652,184001046,id807
9,24823840,24825811,id808
1,220797999,220813075,id809
4,79100934,79164011,id810
9,97273816,97511952,id811
17,60255306,60295734,id812
3,191385160,191386289,id813
5,142459758,142460883,id814
20,832345,1151055,id815
3,105594179,105823607,id816
3,166118391,166122393,id817
9,80431890,80789797,id818
17,31369363,31798499,id819
3,160327131,160443293,id820
1,20591710,20593163,id821
7,12298179,12299649,id822
8,130172555,130173992,id823
8,32925728,32926843,id824
5,95550205,95551234,id825
20,26522124,26523830,id826
7,40973384,40975315,id827
9,67583596,67585018,id828
9,94068948,94070324,id829
16,46483840,46485225,id830
8,10612120,10665768,id831
15,23269013,23276350,id832
12,71640865,71642572,id833
1,50148865,50150321,id834
6,145467867,145470519,id835
6,6398898,6400325,id836
4,114952561,114954067,id837
1,15710691,15712695,id838
4,103620229,103621357,id839
4,170669603,170670730,id840
16,72312500,72313744,id841
6,125053313,125058782,id842
5,90801321,90802649,id843
2,122556694,122559097,id844
2,115451838,115455857,id845
8,33604719,33608585,id846
3,52471939,52493183,id847
9,5471760,5481380,id848
8,20941330,20943581,id849
15,4241337,4243438,id850
6,98919617,98921783,id851
10,24103039,24105628,id852
17,57984932,57987510,id853
4,30848061,30850271,id854
2,100278120,100279445,id855
17,12046823,12048034,id856
15,50438853,50440869,id857
5,18646742,18647921,id858
1,124661798,124692358,id859
2,105796883,105804534,id860
14,68827391,68830124,id861
4,184037537,184039146,id862
2,83198735,83199912,id863
11,117573864,117577997,id864
15,11097875,11099188,id865
16,77130897,77132823,id866
8,81495377,81497194,id867
10,29357408,29358490,id868
6,103053782,103079978,id869
1,223640916,223644864,id870
15,58047671,58049321,id871
10,131294140,131295167,id872
18,14090544,14092734,id873
1,146965845,146967226,id874
7,103835404,103837199,id875
3,75522972,75524541,id876
11,88282413,88284046,id877
15,50891721,50895373,id878
1,192472534,192474266,id879
2,176698674,176700032,id880
13,88877241,88878970,id881
15,21770323,21771375,id882
8,141666992,141668036,id883
15,10119274,10120947,id884
1,13030096,13031772,id885
9,134866484,134868462,id886
13,93751764,93753286,id887
5,91716602,91718948,id888
6,71576637,71579015,id889
1,136242962,136245672,id890
15,99872897,99875657,id891
9,93921560,93924417,id892
1,5153565,5156021,id893
20,18172483,18173553,id895
17,81581911,81584876,id896
4,22996100,22997483,id897
1,50388936,50390657,id898
9,52063203,52068297,id899
1,161872711,161874111,id900
13,78620072,78622176,id901
2,67180190,67189210,id902
7,12821333,12823585,id903
9,9195021,9197647,id904
2,22396275,22397671,id905
5,66601190,66602974,id906
5,147739497,147741208,id907
19,29088337,29090373,id908
7,58165803,58168099,id909
3,189629487,189630897,id910
16,15710469,15712210,id911
9,117206167,117211566,id912
6,70019975,70022613,id913
6,124522935,124524558,id914
19,47641176,47643840,id915
4,162696458,162698577,id916
2,123609654,123610760,id917
20,51915548,51918791,id918
20,7177934,7179627,id919
2,178222852,178224597,id920
9,123516480,123518684,id921
4,54263053,54264081,id922
9,113860210,113861656,id923
22,46665262,46667153,id924
2,176729160,176731567,id925
9,85129269,85131155,id926
4,75067864,75069104,id927
2,185425240,185428973,id928
6,41939297,41940552,id929
7,124429622,124430948,id930
9,138074859,138076221,id931
2,216583125,216584419,id932
1,10839830,10841094,id933
17,52087433,52089275,id934
3,190905850,190906867,id935
13,88092354,88094383,id936
4,3644603,3645952,id937
12,36290799,36291935,id938
9,42731993,42734796,id939
6,79947383,79948456,id940
7,23060578,23063167,id941
17,42962427,42965156,id942
7,1925367,1926523,id943
1,112533803,112535173,id944
3,124812859,124814158,id945
6,163040332,163041631,id946
14,72164357,72165968,id947
9,55518651,55519736,id948
4,57567948,57569207,id949
6,16042435,16045120,id950
12,60329605,60331908,id951
1,134731497,134732637,id952
1,243139673,243141200,id953
1,147473651,147475084,id955
8,50135321,50137323,id956
11,42803847,42805171,id957
10,93512992,93514085,id958
12,61099455,61100548,id959
6,68901763,68903142,id960
1,14862968,14864583,id961
10,31838965,31840369,id962
12,90927472,90928539,id963
5,112333117,112334355,id964
3,47944430,47952216,id965
1,113927574,113936499,id966
5,67416352,67417515,id967
2,61140122,61142197,id968
13,113117526,113118921,id969
12,56051796,56052873,id970
4,8062664,8066304,id972
16,44376378,44378961,id973
12,85686789,85697269,id974
2,8619039,8621078,id975
6,38426935,38428075,id976
2,57944816,57950634,id977
5,49867143,49872433,id978
8,43919795,43921980,id979
5,35108541,35111063,id980
14,36649602,36658559,id981
17,65759887,65761882,id982
21,12578475,12587054,id983
11,111503784,111513091,id984
14,60766008,60769464,id985
1,27672403,27678574,id986
9,56039012,56060488,id987
10,74327527,74338933,id988
1,18542549,18544484,id990
6,140800357,140801527,id991
3,148900001,148901297,id992
5,18041946,18045251,id993
5,164306032,164308566,id994
1,243321729,243322846,id995
13,16082676,16083767,id996
5,105460361,105461431,id997
8,37189151,37190221,id998
2,134016292,134029575,id999
10,9764047,9776883,id1000
9,99860392,99861674,id1002
9,23483379,23484800,id1003
3,44187497,44188885,id1004
8,27249609,27251635,id1006
3,73788177,73790162,id1007
14,98928445,98934913,id1008
13,77711030,77718803,id1009
17,13314452,13368793,id1010
7,88824002,88887646,id1011
8,129785406,129830988,id1012
15,84713224,84764369,id1013
1,140632496,140638153,id1014
10,86170996,86172706,id1015
9,118229847,118231242,id1016
6,88062252,88064963,id1017
8,126337184,126338957,id1018
6,744656,746904,id1019
12,82738450,82740090,id1020
19,1072127,1073159,id1021
1,48726803,48728515,id1022
6,49189843,49195210,id1023
7,70106964,70108831,id1024
21,20493615,20505734,id1025
10,33069626,33071314,id1026
10,13824571,13833852,id1027
12,13035670,13041904,id1028
11,129623240,129624412,id1029
17,41358395,41360059,id1030
16,88617631,88625628,id1031
22,39634816,39640104,id1032
9,34867233,34874613,id1033
8,11369333,11378269,id1034
12,112093779,112094917,id1035
10,99274279,99275611,id1036
10,91511432,91543052,id1037
16,58161040,58162146,id1038
12,96055380,96063329,id1039
1,20680287,20712868,id1040
5,75829920,75831474,id1041
7,111879834,111885073,id1042
12,73603041,73604905,id1043
18,38908750,38909890,id1044
13,76490989,76492055,id1045
19,25652384,25653766,id1046
10,73303635,73305354,id1047
2,206407812,206417473,id1048
14,37088013,37089129,id1049
1,106805407,106807075,id1050
1,26305648,26307270,id1051
13,33884203,33887455,id1052
21,13236040,13242986,id1053
6,5823671,5827447,id1054
4,176446462,176448078,id1055
13,10447503,10452498,id1056
7,36614814,36619040,id1057
5,15169468,15171492,id1058
4,27639040,27640137,id1059
17,70775237,70782619,id1060
4,184570463,184573992,id1061
7,121436854,121460673,id1062
15,54690387,54692192,id1063
17,2947063,2949339,id1064
14,101225542,101231720,id1065
2,139202200,139203427,id1066
17,82801522,82802582,id1067
2,155671373,155672463,id1068
6,97038842,97044994,id1069
4,63817676,63819146,id1070
11,104736471,104737679,id1071
6,76141373,76143026,id1072
6,63254478,63257472,id1073
2,213429743,213432161,id1074
20,54428221,54429325,id1075
11,75073385,75074433,id1076
20,16803939,16805900,id1077
4,176107062,176108658,id1078
5,156368523,156371117,id1079
5,102071403,102072702,id1080
7,9606488,9607527,id1081
4,146593573,146594939,id1082
10,4852408,4853526,id1083
8,96716447,96738832,id1084
16,40596,41819,id1085
13,77664975,77692178,id1086
10,56895351,56917527,id1087
3,6202652,6204871,id1088
1,219347400,219348965,id1089
1,42081001,42083486,id1090
17,53523783,53525658,id1091
