chr,coor_s,coor_e,ids
1,168190242,168193681,id363
3,97563278,97564613,id364
6,169399134,169400927,id365
16,2554841,2569352,id366
18,21456554,21458371,id367
1,87218279,87223349,id368
7,101045614,101047846,id369
9,76432198,76434825,id370
4,105780712,105781858,id371
7,146899223,146911662,id372
12,31438932,31440713,id373
3,90973855,90975688,id374
9,16159475,16160587,id375
2,167543512,167545732,id376
2,54317051,54318839,id377
12,87760313,87761510,id378
16,4094395,4118404,id379
6,119871425,119898329,id380
1,4488669,4509177,id381
17,27091066,27103866,id382
13,82429606,82430922,id383
2,40779703,40781358,id384
12,16215846,16216992,id385
8,141473882,141476757,id386
21,2041653,2043017,id387
2,13986482,13988151,id389
10,131054819,131057225,id390
4,15180340,15182020,id391
3,7593163,7594216,id392
5,147620099,147621265,id393
15,64818799,64820257,id394
1,63581280,63582952,id395
5,3718818,3757274,id398
5,68489989,68491543,id399
15,78892461,78894801,id400
5,50442488,50443921,id401
21,19805546,19807301,id402
10,77526115,77527570,id403
22,18367494,18372214,id404
1,133994819,133995958,id405
10,13671000,13673828,id406
2,28292395,28298473,id407
20,6754245,6761896,id408
12,5746897,5748211,id409
13,75116512,75117939,id410
15,55641440,55642653,id411
2,228321280,228326214,id412
10,121156685,121158913,id413
8,55559273,55560572,id414
16,87878511,87879942,id415
4,118676545,118677704,id416
14,64363719,64366365,id417
10,5119198,5120222,id418
5,110928224,110929477,id419
8,114150323,114151835,id420
4,187060883,187062596,id421
2,31049531,31051405,id422
9,115274007,115276017,id423
8,89799680,89801092,id424
1,25771634,25773713,id425
15,82942072,82943998,id426
4,15672720,15673755,id427
10,79065353,79067397,id428
16,58571398,58573945,id429
4,119629471,119631829,id430
2,154779820,154782321,id431
6,146214448,146217187,id432
2,233239668,233253384,id433
9,137557436,137558661,id434
5,115122847,115124199,id435
6,57447577,57449458,id436
7,112564667,112567653,id437
16,42942005,42943028,id438
1,217814882,217815994,id439
18,34398554,34401407,id440
6,42519347,42520870,id441
19,10985241,10986943,id442
13,89080572,89081828,id443
3,45979953,45981430,id444
22,40962430,40964461,id445
5,3925657,3926782,id446
12,7391816,7392884,id447
5,169159448,169161115,id448
5,157072827,157074575,id449
5,51800887,51803283,id450
1,240842079,240846024,id451
5,96836333,96864983,id452
4,19862668,19867496,id453
1,136474039,136475685,id454
2,242023033,242091977,id455
16,77069360,77070844,id456
10,100964251,100967787,id457
7,99261011,99300737,id458
6,92514067,92517352,id459
15,84287595,84288839,id460
11,387586,388715,id461
6,11521917,11523000,id462
18,25656550,25660577,id463
1,88307595,88308687,id464
4,158456459,158457551,id465
10,30396491,30399024,id466
18,47882188,47898328,id467
10,38262762,38303755,id468
7,69964040,69966347,id469
6,134388775,134390105,id470
4,40189427,40190819,id471
5,60109153,60113564,id472
15,87467285,87469671,id473
1,231059532,231061309,id474
13,17635975,17637748,id475
2,142144196,142402554,id476
9,93584898,93586033,id477
9,113803089,113804458,id478
12,104149361,104151228,id479
2,110692888,110700813,id480
9,22156839,22232839,id481
9,130942300,130948495,id482
15,39956891,39963741,id483
8,96799873,96807335,id484
8,33256736,33263863,id485
3,149173237,149215529,id486
12,5375457,5383120,id487
4,88862449,88869559,id488
20,41820860,41823146,id489
16,71257513,71259970,id490
11,111477804,111479494,id491
16,89435073,89437312,id492
13,86282238,86284132,id493
14,15651346,15655053,id494
10,75648197,75649405,id495
15,22119570,22120730,id496
10,62746505,62747749,id497
12,45936107,45939866,id498
5,135747632,135756666,id499
3,26693195,26696892,id500
4,131230118,131254908,id501
10,46870283,46872185,id502
8,113343272,113344964,id503
6,5725061,5726073,id504
15,54462909,54465768,id505
1,156208171,156209192,id506
6,100794905,100847599,id507
6,143266291,143268531,id508
14,5749542,5750563,id509
14,60299542,60301258,id510
6,54998470,55150743,id511
5,109934016,109935380,id512
7,53669269,53672067,id513
7,107343565,107344792,id514
17,19818372,19819638,id515
6,13397811,13400419,id516
18,15229184,15233156,id517
7,106335711,106337505,id518
8,66974718,67001819,id519
1,124319375,124327860,id520
12,109650725,109661015,id521
3,117810843,117815957,id522
10,36245765,36247716,id523
8,60419216,60428261,id524
2,52411563,52434347,id525
2,22418035,22420013,id526
10,2335257,2355119,id527
8,52219242,52238449,id528
9,110292351,110294177,id529
13,91643850,91645062,id530
11,21364751,21365865,id531
6,45669522,45671696,id532
1,4275678,4278436,id533
2,56433269,56434382,id534
6,126618356,126619815,id535
5,91699144,91700315,id536
9,28617211,28654425,id537
8,45761786,45764411,id538
15,34757501,34759882,id539
3,18612237,18613787,id540
16,47772974,47774582,id541
8,26976954,26978001,id542
20,61174643,61178351,id543
4,125615751,125617132,id544
14,101633244,101639722,id545
16,45645792,45648826,id546
15,1163179,1164892,id547
10,100332702,100338974,id548
20,34541017,34658464,id549
3,59859549,59861573,id550
20,40637255,40640009,id551
17,30237444,30371337,id552
4,160702600,160812880,id553
2,81441706,81442755,id554
14,99342585,99343658,id555
11,33333055,33335752,id557
15,100377577,100379627,id558
2,238334854,238336722,id559
19,35267635,35268983,id560
18,72830243,72832159,id561
5,82034158,82035975,id562
15,97298622,97299995,id564
18,52381341,52383582,id565
2,75885086,75897552,id566
3,36997872,37000296,id567
11,83097145,83099557,id568
4,128815804,128834084,id569
22,42989604,42993346,id570
10,102690706,102691934,id571
9,133212026,133223498,id572
2,69615727,69617295,id573
13,60197445,60206555,id574
17,65154299,65157335,id575
2,179691964,179790292,id576
3,145423036,145482647,id577
4,185985040,186023666,id578
14,72104431,72130677,id579
14,72807219,72821868,id580
2,96807494,96809570,id581
18,45951572,45956492,id582
10,39305149,39320028,id583
1,146553097,146554400,id584
3,28979248,28980732,id585
16,8157537,8159470,id589
20,8144518,8146449,id590
14,76153656,76154846,id592
6,161309064,161310373,id593
5,97297648,97298736,id594
2,12225690,12226781,id595
3,41771365,41772580,id596
1,21555020,21556088,id597
7,111260398,111261670,id598
14,21209784,21242488,id599
11,70024645,70027785,id600
5,170316293,170318253,id601
4,63504483,63506528,id602
6,140844023,140845670,id603
4,124614074,124615443,id604
3,60084191,60086323,id605
12,25273266,25274567,id606
2,144112060,144113500,id607
22,28684070,28685299,id608
6,23297834,23300962,id609
1,124095272,124149829,id610
5,79924810,79942218,id611
13,101379187,101380702,id612
18,17489033,17490297,id613
15,91419833,91423009,id614
13,30366079,30368144,id615
15,94345101,94347145,id616
1,38443906,38445711,id617
16,34455757,34457675,id618
21,32794953,32796589,id619
3,5638833,5639882,id620
5,145091240,145094714,id621
11,91426072,91427670,id622
16,8703954,8705314,id623
1,174173575,174174803,id624
1,36191274,36196300,id625
1,85560377,85572407,id626
13,101696489,101699589,id627
5,101410141,101413141,id628
12,102040462,102042145,id629
18,49172995,49174497,id630
4,90190317,90191419,id631
5,137555488,137576992,id632
9,90390571,90392229,id633
1,119550627,119552560,id634
14,81400941,81403916,id635
10,40893367,40894392,id636
16,11551230,11553421,id637
2,114839231,114843028,id638
9,28263964,28265094,id639
4,32631626,32632627,id640
7,111120256,111121512,id641
9,105446347,105447632,id642
16,45653556,45658329,id643
1,74196248,74197766,id644
10,36989423,36990872,id645
20,36398447,36399879,id646
1,143180782,143183098,id647
11,85942300,85944615,id648
3,63892542,63893634,id649
2,204884802,204885859,id650
12,55585799,55588759,id651
3,145409855,145411741,id652
20,38892407,38893449,id653
8,64612917,64614263,id654
4,124793762,124794929,id655
15,58072141,58073380,id656
1,10498907,10500193,id657
12,120632779,120635469,id658
5,3018174,3019676,id659
3,147065925,147070379,id660
4,150593250,150594802,id661
18,45861379,45871906,id662
2,172399763,172403913,id663
4,2557247,2559654,id664
1,2702176,2703238,id665
2,156868721,156870227,id666
6,102398373,102399571,id667
3,122398531,122400018,id668
3,87069071,87077096,id669
18,34855937,34896993,id670
4,20443245,20451275,id671
4,134009099,134010295,id672
15,95000753,95007404,id673
11,74467020,74474006,id674
1,44039337,44045908,id675
16,54252037,54279915,id676
1,187566847,187569624,id677
16,70867851,70901986,id678
1,156693317,156696069,id679
4,128792288,128805849,id680
9,30009872,30024161,id681
1,155976141,155979678,id682
11,25699422,25700816,id683
3,17380930,17382777,id684
6,157041071,157043468,id685
4,135616848,135639640,id686
4,164940798,164942205,id687
2,238067502,238068759,id688
6,69743023,69744626,id689
2,135603396,135604866,id690
1,40093978,40095149,id691
4,91352104,91355474,id692
13,60910405,60912527,id693
8,89561620,89562692,id694
11,5122835,5125104,id695
1,86898053,86900654,id696
10,100806577,100810367,id697
3,131890553,131893420,id698
4,94197026,94199332,id699
16,489099,523349,id700
2,65467107,65546466,id701
4,156278622,156451539,id702
1,133917999,133948578,id703
2,5383896,5696807,id704
5,74370641,74637190,id705
17,47202782,47328435,id706
19,16981758,17016130,id707
1,74030608,74036631,id708
7,86062683,86065039,id709
15,43813445,43837072,id710
7,34413304,34425015,id711
4,145189202,145204423,id712
5,47857498,47881940,id713
5,102938104,102950828,id714
5,79505336,79863209,id715
11,36200833,36356146,id716
6,83388007,83406455,id717
4,91812984,92024724,id718
18,4811555,4924508,id719
7,1951190,1953427,id720
3,100340479,100522486,id721
18,73500727,73511410,id722
4,13107343,13531338,id724
2,101217450,101461924,id725
21,11172912,11280449,id726
10,118761809,119138665,id727
4,86745942,86749893,id728
5,162452892,162550466,id729
2,153884433,153906184,id730
20,37373866,37383337,id731
5,115572895,115579601,id732
15,87141337,87313338,id733
18,46982250,47036854,id734
8,33675994,33875738,id735
7,30811340,30884603,id736
16,66293731,66328757,id737
8,25606009,25670705,id738
9,49508940,49751525,id739
1,91128184,91207348,id740
10,52488341,52596705,id741
20,27112439,27146332,id742
20,49391979,49401172,id743
1,228791941,228793148,id744
4,165986706,165989391,id745
11,58585019,58588033,id746
7,66019538,66022800,id747
10,11349462,11373606,id748
11,89141224,89144886,id749
20,40191677,40192741,id750
6,150671543,150673026,id751
8,74158719,74160134,id752
15,35661174,35662481,id753
21,24242746,24244308,id754
8,80777440,80780309,id755
3,164130566,164171835,id756
4,102734445,102739201,id757
1,110526332,110536412,id758
4,143235988,143383651,id759
2,70325629,70327341,id760
5,150230491,150233570,id761
2,106680329,106757626,id762
16,25372286,25393177,id763
1,52604448,52605666,id764
4,9022942,9060068,id765
11,6517959,6523883,id766
11,125152246,125189360,id767
4,91433779,91437515,id768
4,63642110,63698631,id769
2,121739310,121740767,id770
2,124497390,124507125,id771
22,25353663,25358342,id772
6,68041510,68411828,id773
21,24684355,24686712,id774
13,112126633,112128433,id775
19,21589880,21637866,id776
11,26117312,26475717,id777
3,22810336,22814285,id778
15,55620237,55621259,id779
7,141911343,141912408,id780
4,79342577,79343648,id781
7,126842015,127108158,id782
3,56687354,56777428,id783
21,36670548,36833523,id784
11,28848658,28858221,id785
17,66706143,66708551,id786
2,26688012,26790720,id787
10,133221449,133227522,id788
15,20027587,20030028,id789
12,48991729,48992833,id790
13,22702765,22809427,id791
4,6911694,6914143,id792
1,87046645,87049341,id793
3,59660358,59852768,id794
4,46656059,46704957,id795
20,27156220,27176202,id796
7,154867634,154873649,id797
2,166073462,166075240,id798
15,81468616,81469841,id799
18,47931156,47934126,id800
3,71162917,71166483,id801
2,116591013,116594558,id802
2,79370344,79371662,id803
4,102125686,102127195,id804
8,86937003,86939200,id805
17,71539609,71545987,id806
15,67483684,67487078,id807
6,144603135,144605106,id808
3,60474116,60489192,id809
1,147164977,147228054,id810
15,64705180,64943316,id811
5,99739038,99779466,id812
17,19179011,19180140,id813
4,55512632,55513757,id814
12,81665720,81984430,id815
6,144926290,145155718,id816
2,181131619,181135621,id817
8,87834899,88192806,id818
2,90993139,91422275,id819
4,85689804,85805966,id820
1,130715401,130716854,id821
7,21548098,21549568,id822
12,74652590,74654027,id823
15,29826449,29827564,id824
3,68601417,68602446,id825
2,231741532,231743238,id826
1,199790510,199792441,id827
11,83676667,83678089,id828
15,99922944,99924320,id829
10,66231185,66232570,id830
17,4385911,4439559,id831
16,31833571,31840908,id832
8,127126090,127127797,id833
8,91289173,91290629,id834
6,98880982,98883634,id835
18,3065178,3066605,id836
4,25315902,25317408,id837
14,51915149,51917153,id838
5,75769320,75770448,id839
8,80039559,80040686,id840
3,111484233,111485477,id841
22,10692131,10697600,id842
14,66863723,66865051,id843
14,67345455,67347858,id844
1,58907578,58911597,id845
22,36518791,36522657,id846
2,127509763,127531007,id847
8,37421733,37431353,id848
6,71680268,71682519,id849
1,66270291,66272392,id850
9,58516258,58518424,id851
1,236503813,236506402,id852
1,183080506,183083084,id853
2,10104134,10106344,id854
11,88125608,88126933,id855
4,76173318,76174529,id856
12,8863482,8865498,id857
8,44032702,44033881,id858
15,5874694,5905254,id859
6,139843158,139850809,id860
17,10922309,10925042,id861
11,63945820,63947429,id862
10,100303798,100304975,id863
17,48460563,48464696,id864
11,111553030,111554343,id865
1,194501650,194503576,id866
1,163443974,163445791,id867
9,49062543,49063625,id868
2,76507344,76533540,id869
13,20693115,20697063,id870
22,47085553,47087203,id871
8,54472590,54473617,id872
22,38138799,38140989,id873
2,203240654,203242035,id874
14,13940988,13942783,id875
11,26742779,26744348,id876
17,81344022,81345655,id877
8,30635290,30638942,id878
10,90881427,90883159,id879
11,116728848,116730206,id880
12,55499270,55500999,id881
8,88938513,88939565,id882
10,83989685,83990729,id883
6,5662492,5664165,id884
10,86934273,86935949,id885
6,155640360,155642338,id886
5,158218125,158219647,id887
17,15724032,15726378,id888
15,64268692,64271070,id889
18,25238265,25240975,id890
6,84410409,84413169,id891
13,38492655,38495512,id892
10,102762336,102764792,id893
20,9170984,9172054,id895
21,40409306,40412271,id896
3,25051164,25052547,id897
15,25423455,25425176,id898
12,44007087,44012181,id899
9,21573056,21574456,id900
11,118757200,118759304,id901
7,74913947,74922967,id902
5,26832986,26835238,id903
1,94239510,94242136,id904
2,162559114,162560510,id905
14,103661632,103663416,id906
8,41099872,41101583,id907
16,67553664,67555700,id908
20,45180933,45183229,id909
19,56591742,56593152,id910
16,83411392,83413133,id911
9,12156334,12161733,id912
13,50231848,50234486,id913
11,111410589,111412212,id914
11,51795572,51798236,id915
10,65546791,65548910,id916
4,99823762,99824868,id917
3,75145323,75148566,id918
1,3868695,3870388,id919
4,4522077,4523822,id920
2,168487771,168489975,id921
18,56626798,56627826,id922
20,12756394,12757840,id923
10,89742651,89744542,id924
12,100302198,100304605,id925
16,22992666,22994552,id926
18,26573036,26574276,id927
7,122146382,122150115,id928
13,80423682,80424937,id929
17,14890496,14891822,id930
7,137156276,137157638,id931
1,130167748,130169042,id932
13,66587055,66588319,id933
20,46052734,46054576,id934
2,158697039,158698056,id935
7,128727141,128729170,id936
1,137138544,137139893,id937
17,11137231,11138367,id938
18,10807168,10809971,id939
18,71844026,71845099,id940
14,50685694,50688283,id941
3,89594049,89596778,id942
6,54330833,54331989,id943
11,71319151,71320521,id944
13,50624961,50626260,id945
1,26211848,26213147,id946
13,11221028,11222639,id947
11,80283221,80284306,id948
2,149827879,149829138,id949
10,36376060,36378745,id950
1,900229,902532,id951
15,15345665,15346805,id952
2,204127729,204129256,id953
12,2241156,2242589,id955
6,51950721,51952723,id956
9,12167682,12169006,id957
21,44348847,44349940,id958
20,51138928,51140021,id959
2,89745892,89747271,id960
2,160470583,160472198,id961
20,48468028,48469432,id962
2,159241320,159242387,id963
7,132997599,132998837,id964
7,43000922,43008708,id965
5,63022593,63031518,id966
5,8118084,8119247,id967
7,94071227,94073302,id968
2,123424845,123426240,id969
2,93831827,93832904,id970
8,50935824,50939464,id972
6,29795006,29797589,id973
17,22067851,22078331,id974
9,121381088,121383127,id975
2,118798505,118799645,id976
12,32279950,32285768,id977
2,10928526,10933816,id978
10,119972524,119974709,id979
4,152496036,152498558,id980
2,152967689,152976646,id981
11,7522142,7524137,id982
5,82942081,82950660,id983
13,112638220,112647527,id984
15,3286027,3289483,id985
1,63499874,63506045,id986
13,64512146,64533622,id987
2,67060258,67071664,id988
3,167478916,167480851,id990
4,176913193,176914363,id991
1,164851381,164852677,id992
7,110254954,110258259,id993
1,152534099,152536633,id994
10,104921746,104922863,id995
1,27369072,27370163,id996
8,32920161,32921231,id997
18,65855459,65856529,id998
3,158884881,158898164,id999
5,30151841,30164677,id1000
6,12356237,12357519,id1002
4,45355852,45357273,id1003
22,50562005,50563393,id1004
14,45952236,45954262,id1006
19,9339572,9341557,id1007
10,91201300,91207768,id1008
12,92813419,92821192,id1009
20,5719949,5774290,id1010
9,135654349,135717993,id1011
5,150830664,150876246,id1012
1,209969936,210021081,id1013
19,43260228,43265885,id1014
3,113316662,113318372,id1015
2,21335844,21337239,id1016
9,92554592,92557303,id1017
21,11604262,11606035,id1018
3,21195252,21197500,id1019
6,162704530,162706170,id1020
11,83865115,83866147,id1021
17,1332133,1333845,id1022
1,206499293,206504660,id1023
11,27347486,27349353,id1024
8,92935363,92947482,id1025
18,12726056,12727744,id1026
13,17580830,17590111,id1027
2,99420078,99426312,id1028
2,201045364,201046536,id1029
4,178280505,178282169,id1030
7,20085042,20093039,id1031
22,36750166,36755454,id1032
2,26497796,26505176,id1033
17,22266114,22275050,id1034
2,196928776,196929914,id1035
3,22227776,22229108,id1036
2,195627922,195659542,id1037
5,97343949,97345055,id1038
7,43675426,43683375,id1039
17,62718390,62750971,id1040
2,164559319,164560873,id1041
5,149985113,149990352,id1042
1,169938799,169940663,id1043
19,48847653,48848793,id1044
8,42671822,42672888,id1045
10,125654975,125656357,id1046
5,115590743,115592462,id1047
4,85265460,85275121,id1048
6,39006758,39007874,id1049
21,25759925,25761593,id1050
2,178090196,178091818,id1051
4,93019603,93022855,id1052
17,63892247,63899193,id1053
15,85420166,85423942,id1054
5,88365091,88366707,id1055
8,104061416,104066411,id1056
2,205210383,205214609,id1057
14,69584685,69586709,id1058
3,29304758,29305855,id1059
1,217851952,217859334,id1060
3,62333860,62337389,id1061
12,6481995,6505814,id1062
3,74662258,74664063,id1063
2,202857705,202859981,id1064
18,61075707,61081885,id1065
11,83788671,83789898,id1066
1,151139531,151140591,id1067
3,104745048,104746138,id1068
7,68311721,68317873,id1069
11,66015275,66016745,id1070
12,11348451,11349659,id1071
1,17296477,17298130,id1072
7,31623917,31626911,id1073
15,42359397,42361815,id1074
7,73716612,73717716,id1075
13,79735612,79736660,id1076
6,45724138,45726099,id1077
7,73400010,73401606,id1078
11,59604789,59607383,id1079
12,1720625,1721924,id1080
4,16162316,16163355,id1081
5,93999468,94000834,id1082
15,1732918,1734036,id1083
7,8499706,8522091,id1084
3,95685541,95686764,id1085
12,9370106,9397309,id1086
12,7126378,7148554,id1087
7,95764666,95766885,id1088
3,5169666,5171231,id1089
3,36082373,36084858,id1090
